iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
62,0.00250226695799,88424,88424,0.797302171247,0.0177871435881,0.0483362901927,6.70587303366e-13,2.53785842215e-12,2466,1,0,18503.1783748,12.5165839195,25124,0,0,0.301016718482,0.999432058149,0,0.1,0,0,35943.8777505,1,1,0,0,0,50,44,10,16,61,0,0,5,-1,0,0,0,0,0,0,29.864585333
63,0.00249884963217,88424,88424,0.797302171247,-0.0159505754709,0.0483362901927,6.4719345501e-13,2.27250684145e-12,2467,1,0,18614.7139592,11.7005829811,24392,0,0,0.277115575223,0.999432058149,0,0.1,0,0,35363.7258773,1,1,0,0,0,47,32,6,21,62,0,0,9,-12,0,0,0,0,0,0,29.975020458
64,0.00250334776489,88424,88424,0.797302171247,0.0177998095751,0.0483362901927,7.09453133278e-13,2.64648653814e-12,2466,1,0,18090.6642084,16.3230838776,25239,0,0,0.302577908251,0.999432058149,0,0.1,0,0,36186.3453236,1,1,0,0,0,48,42,9,15,63,0,0,5,-4,0,0,0,0,0,0,29.5147924167
65,0.00249909128697,88424,88424,0.797302171247,-0.0184435397387,0.0483362901927,6.28842519898e-13,2.28444831951e-12,2467,1,0,17923.6942921,12.0594997406,24391,0,0,0.235945745588,0.999587215796,0,0.1,0,0,35436.965712,1,1,0,0,0,47,34,6,19,64,0,0,9,-10,0,0,0,0,0,0,45.1601874996
66,0.00250191105789,88424,88424,0.797302171247,0.0255104154348,0.0483362901927,6.78183993656e-13,2.51071847763e-12,2466,1,0,18338.4368334,14.2220420837,24970,0,0,0.294400434111,0.999639921604,0,0.1,0,0,35726.5723092,1,1,0,0,0,49,41,8,16,65,0,0,7,-5,0,0,0,0,0,0,29.5515693752
67,0.00249851383583,88424,88424,0.797302171247,-0.0159326940775,0.0483362901927,6.64639772853e-13,2.23867662963e-12,2468,1,0,18252.0145831,12.3897089958,24094,0,0,0.260479772307,0.999639921604,0,0.1,0,0,35169.3939786,1,1,0,0,0,46,31,4,19,66,0,0,7,-10,0,0,0,0,0,0,29.4581535831
68,0.00250295143106,88423,88423,0.79729315444,0.0181075185537,0.0483362901927,6.62612804175e-13,2.60699740189e-12,2467,1,0,18164.1504588,12.4029164314,25125,0,0,0.297329988785,0.999639921604,0,0.1,0,0,35965.7816214,1,1,0,0,0,48,42,8,14,67,0,0,5,-3,0,0,0,0,0,0,29.4606712079
69,0.00249870430851,88424,88424,0.797302171247,-0.0188920646906,0.0483362901927,6.47946473167e-13,2.2495456496e-12,2467,1,0,18629.1955829,13.344792366,24085,0,0,0.258619357899,0.999639921604,0,0.1,0,0,35246.1557778,1,1,0,0,0,46,31,5,20,68,0,0,7,-9,0,0,0,0,0,0,30.0107502081
70,0.00250308399174,88424,88424,0.797302171247,0.0179719179869,0.0483362901927,6.37304912896e-13,2.61326581259e-12,2467,1,0,18327.5168748,12.5314998627,25106,0,0,0.263620252291,0.999792927562,0,0.1,0,0,36031.9233697,1,1,0,0,0,48,41,8,15,69,0,0,5,-3,0,0,0,0,0,0,42.6034442913
71,0.00249796487879,88424,88424,0.797302171247,-0.00979341566563,0.0483362901927,7.25263032302e-13,2.18449835291e-12,2467,1,0,18450.30125,13.070915699,23808,0,0,0.236996737019,0.999268541835,0,0.1,0,0,34827.1458922,1,1,0,0,0,46,31,5,20,70,0,0,6,-8,0,0,0,0,0,0,29.7094632499
