iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,iteration_wall_s
51,0.00252664122859,75415,75415,0.680002524706,0.000595415057014,0.0483362901927,4.336501816e-12,5.88910034408e-12,2832,1,0,24763.2897501,12.5965838432,25700,0,0,0.349708032044,0.998807632582,0,0.1,0,0,19470.7832018,1,1,23584,24.8940072921
52,0.00252506246831,75415,75415,0.680002524706,-0.000504098683772,0.0483362901927,3.71376281052e-12,5.75476338135e-12,2831,1,0,25102.5792923,13.7627496719,25860,0,0,0.350204152634,0.998807632582,0,0.1,0,0,19613.1949382,1,1,23625,25.24652
53,0.0025235732582,75415,75415,0.680002524706,-0.00163063979243,0.0483362901927,3.08842688917e-12,5.71504732452e-12,2834,1,0,25181.6048331,12.4447078705,25970,0,0,0.350839925647,0.998807632582,0,0.1,0,0,19527.1281098,1,1,23653,25.2952872501
54,0.00252254735621,75415,75415,0.680002524706,0.000196717300166,0.0483362901927,2.76909836548e-12,5.66164650673e-12,2832,1,0,24364.0337906,12.0202503204,26034,0,0,0.351753110631,0.998807632582,0,0.1,0,0,19501.133021,1,1,23697,24.478955959
55,0.00252106945383,75414,75414,0.679993507899,-0.0022416578888,0.0483362901927,2.27181127025e-12,5.622817004e-12,2830,1,0,25100.9814997,12.5561671257,26142,0,0,0.350329575171,0.998841137921,0,0.1,0,0,19373.0575849,1,1,23697,42.4611344999
56,0.00252495755759,75415,75415,0.680002524706,0.000941882227722,0.0483362901927,3.83513764371e-12,5.82003778014e-12,2829,1,0,25357.5344582,13.2073750496,25874,0,0,0.350720258824,0.998841137921,0,0.1,0,0,19661.6193869,1,1,23589,25.4916275418
57,0.00252293277505,75415,75415,0.680002524706,-0.00204485805702,0.0483362901927,3.12228216362e-12,5.66382181444e-12,2829,1,0,24931.517375,13.0281248093,26033,0,0,0.351197492018,0.998841137921,0,0.1,0,0,19787.3026782,1,1,23585,25.0470574582
58,0.00252201765451,75415,75415,0.680002524706,-0.000151941669943,0.0483362901927,2.64485631865e-12,5.65717295595e-12,2831,1,0,24776.80725,14.0282497406,26107,0,0,0.351984683074,0.998841137921,0,0.1,0,0,19686.8198718,1,1,23597,24.9785668328
59,0.00252072028681,75414,75414,0.679993507899,-0.0007945001345,0.0483362901927,2.23490296029e-12,5.58451054315e-12,2828,1,0,25627.422792,14.0283331871,26227,0,0,0.352888909393,0.998841137921,0,0.1,0,0,19657.3697274,1,1,23669,25.7523247078
60,0.00251952662794,75415,75415,0.680002524706,-0.00147404952344,0.0483362901927,1.93936764371e-12,5.57073635117e-12,2829,1,0,25794.0664582,15.5621666908,26281,0,0,0.349555189998,0.997543291909,0,0.1,0,0,19505.9567673,1,1,23693,44.9501638338
