voxel,f,nx,ny,nz,W_voigt,W_lam,ratio
21215,0.4375,0.902619504058,0.415906433253,0.110904777502,2.67697184415e-13,2.63672530411e-13,0.984965646862
21217,0.40625,-0.877584061115,0.436554642869,0.198157158503,2.13922981316e-13,2.00761239776e-13,0.938474391767
21219,0.390625,0.905158595626,0.339929520943,0.255217236009,2.48130491458e-13,2.28095747366e-13,0.919257226413
21221,0.40625,-0.893898023734,0.403127040266,0.196048240416,1.98984523257e-13,1.84294316119e-13,0.926174121997
21223,0.453125,0.796187010527,0.58422292873,0.157384287063,2.14670072738e-13,2.08756175295e-13,0.972451225422
21225,0.359375,-0.748435657063,0.612653614156,0.253967746569,1.40756627951e-13,1.29840562234e-13,0.922447234803
21227,0.34375,0.821026696317,0.551479414067,0.147599525052,2.33392849511e-13,2.27231528053e-13,0.973601070168
21229,0.390625,-0.827245969737,0.560747273334,0.0350228639852,2.00152726744e-13,1.94854740057e-13,0.973530279733
21231,0.78125,0.637172416779,0.718763812531,0.278190390008,3.186763178e-13,2.90496924126e-13,0.911573618432
21232,0.046875,0.402746799233,0.838807797185,0.366328397875,2.34916073689e-14,1.9120123805e-14,0.813912964947
21233,0.109375,-0.52049474445,0.840640305383,0.149696686556,4.41700085922e-14,4.15770167408e-14,0.941295192505
21234,0.90625,-0.66607829165,0.744207568068,-0.0499480232168,3.58008196566e-13,3.52200719286e-13,0.983778367827
21239,0.953125,0.120958014693,0.928501190094,0.351076485506,5.13149201171e-13,4.17084224398e-13,0.812793283993
21240,0.96875,-0.179685681098,0.940276651212,0.289124324804,5.12673597211e-13,4.15577581988e-13,0.810608512412
21247,0.65625,0.355867649998,0.906641592488,0.226625767414,3.64465981397e-13,3.36862219199e-13,0.924262445312
21251,0.171875,-0.887510772901,0.332226337501,0.319296552839,9.40417385819e-14,8.68980883179e-14,0.924037450054
21252,0.984375,-0.868074187298,0.330291554243,0.370613942724,4.91451092646e-13,4.79402954554e-13,0.975484563424
21275,0.75,0.642462359655,0.537215319574,0.546481305117,1.59077548419e-13,1.12043435894e-13,0.704332176398
21276,0.140625,0.320837409776,0.600028315592,0.732822882405,3.31533765635e-14,1.53247037094e-14,0.462236589387
21277,0.171875,0.0709949646592,0.93668886448,0.342890195473,7.96147740991e-14,6.68512132207e-14,0.839683513232
21278,0.140625,0.341768999196,0.937368047231,-0.0673431155998,1.06994031731e-13,1.05977060083e-13,0.990495061905
21282,0.171875,0.0467898636275,0.998753678352,0.0173723527558,9.98067175397e-14,9.68286499828e-14,0.970161652139
21286,0.09375,0.180083596082,0.108573236899,0.977640910893,9.47444787421e-14,2.04163669526e-14,0.215488725292
21290,0.1875,0.0451030370093,0.998630838315,0.0264983927534,1.8189832657e-13,1.09307627364e-13,0.600927064177
21306,0.109375,-0.00304278527392,0.94348448182,-0.331402736897,1.7297736736e-13,1.47493323044e-13,0.852674111621
21310,0.3125,-0.0163377994898,0.991947582946,0.125590879427,2.12433998831e-13,2.0852533825e-13,0.981600588407
21313,0.09375,-0.849275929719,0.516861084646,-0.107633704657,6.44162825783e-14,6.42253621298e-14,0.99703614613
21314,0.703125,-0.0464987140766,0.979694084013,-0.195031718801,5.21644675838e-13,4.92971212557e-13,0.945032577521
21315,0.109375,0.860166352569,0.501053097356,-0.0951821387511,8.55711648051e-14,8.44361196019e-14,0.986735657908
21317,0.0625,-0.695449352051,0.717962858389,-0.0296569166656,6.05237252306e-14,6.04016620872e-14,0.997983218268
21318,0.4375,-0.0864114404893,0.996087616477,0.0185073837477,4.52770292524e-13,4.51415133324e-13,0.997006960874
21319,0.0625,0.608815182983,0.791868985859,0.0478286755394,7.40554210101e-14,7.37196900213e-14,0.995466490039
21321,0.046875,-0.868403095338,0.38112136069,-0.317210612108,1.40384462876e-14,1.30277241876e-14,0.928003279047
21322,0.5625,-0.088735781511,0.547455639405,-0.832116748998,1.93796945284e-13,5.7512198739e-14,0.296765249085
21323,0.078125,0.838120988273,0.437469517093,-0.325842953936,1.47050536562e-14,1.30352179798e-14,0.886444775008
21325,0.15625,-0.637511832696,0.770298409459,-0.0147994445062,1.07770222163e-13,1.07670315497e-13,0.999072965949
21326,0.5,0.0347959472371,0.999070355254,-0.0254493085936,4.75367590999e-13,4.75115277166e-13,0.999469223738
21327,0.078125,0.688553874878,0.725183383136,0.00161932538192,1.21072692814e-13,1.19449811131e-13,0.98659580749
21329,0.015625,-0.841417805882,0.321315764894,-0.434479291999,5.89801070698e-15,4.54701350909e-15,0.770940192378
21330,0.25,-0.0660854301799,0.357312550706,-0.931643954001,8.92339783635e-14,2.25517315098e-14,0.252725832954
21331,0.015625,0.76009302053,0.514657115363,-0.396719868104,5.2095563572e-15,2.90742006651e-15,0.558093600905
21333,0.1875,-0.706724210687,0.701933013567,0.0884925674429,1.2635033941e-13,1.24545313018e-13,0.985714115213
21334,0.703125,0.177720014471,0.983936814517,0.0168505636379,4.5944772333e-13,4.59229147838e-13,0.999524264718
21335,0.09375,0.830506182948,0.556222397636,-0.0295993995346,6.83673945832e-14,6.72682636756e-14,0.983923171062
21337,0.140625,-0.866241191802,0.496797876826,-0.0530854707695,7.01104110377e-14,6.99958035953e-14,0.99836532919
21338,0.84375,-0.0166779669365,0.989290462107,-0.145004230983,4.14383218293e-13,4.00025559724e-13,0.96535173739
21339,0.125,0.873394776043,0.485131762422,-0.0427637494793,7.46356938934e-14,7.37647991843e-14,0.988331391273
21341,0.0625,-0.802124484174,0.597154985761,0.00149494776696,3.62254973398e-14,3.60562521114e-14,0.99532800815
21342,0.5,0.0542974424842,0.998149308255,-0.0273814932075,2.74275320896e-13,2.72886026066e-13,0.994934670661
21343,0.0625,0.836140569477,0.548221895341,0.0179360403545,3.71403637027e-14,3.69835067584e-14,0.995776644903
21345,0.03125,-0.891612123861,0.45210214106,0.0251291590147,2.14893924714e-14,2.08869595009e-14,0.971966030623
21346,0.546875,-0.0360672749017,0.999019738854,0.0256654059306,4.1550866063e-13,3.72956741378e-13,0.897590776597
21347,0.03125,0.885215305151,0.458335736916,0.0795123625167,2.7849481564e-14,2.67855932904e-14,0.961798632726
21349,0.015625,-0.863493353681,0.49473044511,0.0980867719477,8.13871530166e-15,7.23641997324e-15,0.889135410814
21350,0.4375,0.022863750009,0.996905189278,0.0752149754168,2.49532949087e-13,2.34475420498e-13,0.939657152915
21351,0.015625,0.86292460293,0.500915440492,0.0666697167814,1.0179147783e-14,8.61293750646e-15,0.84613542215
21354,0.34375,-0.0836412095922,0.937126817391,0.338817762499,2.53196773942e-13,1.58521567908e-13,0.626080520063
21358,0.390625,-0.198918367745,0.96293420346,0.182179040453,1.45217830379e-13,1.41498162345e-13,0.974385596973
21359,0.078125,0.678581420294,0.685069339253,0.264966519483,2.36858192186e-14,2.32100184074e-14,0.979911996842
21362,0.1875,-0.89147130567,0.42809275226,-0.148376233371,8.15517054529e-14,7.75970531128e-14,0.951507423197
21363,0.84375,-0.4907636709,0.702744842614,0.515073495244,2.09499884742e-13,7.21691912608e-14,0.344483202699
21364,0.734375,0.131644680892,0.627299547601,0.767570814695,1.13392605841e-13,3.8298295684e-14,0.337749497862
21365,0.515625,0.238990570583,0.769022020575,0.592864772982,6.49537945718e-14,5.82418250153e-14,0.896665474268
21366,0.234375,0.214832451457,0.900172187299,0.378862839316,5.74661128079e-14,5.47946789946e-14,0.953512884676
21367,0.09375,0.0776951955569,0.940299215295,0.33136210149,4.21254630956e-14,4.04736309929e-14,0.960787799555
21368,0.078125,-0.299170784672,0.930961851622,0.209300913573,4.3185432153e-14,4.02652479086e-14,0.932380339877
21369,0.59375,-0.671212887709,0.697994790328,-0.249552663878,3.05608220604e-13,2.76549868654e-13,0.904916327535
21374,0.78125,0.838289287518,0.511749010523,-0.188106407815,4.12632309893e-13,3.91103898063e-13,0.947826645384
21375,0.03125,0.53650359924,0.833050934455,-0.134870414127,2.82063719283e-14,2.6979125211e-14,0.956490444057
21380,0.84375,-0.875341280492,0.114277923509,0.469806554728,4.09583900681e-13,3.8023513442e-13,0.928344922219
21399,0.9375,0.80211593433,0.591637123147,-0.0810897182706,6.22273857792e-13,6.09058255126e-13,0.978762400991
21400,0.3125,0.369940853188,0.875512343607,-0.310840636556,2.62839958478e-13,2.39748143554e-13,0.912144960539
21401,0.46875,-0.409180693395,0.706896290693,-0.576947826373,2.92481624959e-13,1.83200006857e-13,0.626364158373
21403,0.59375,0.685547198353,-0.428219792709,0.588772322687,1.3953258717e-13,1.2357882721e-13,0.885662838454
21404,0.015625,0.563580115644,-0.253267825877,0.786277852687,7.18994537796e-15,5.84450062564e-15,0.812871352759
21413,0.25,-0.551859657943,-0.776893770237,0.30312866526,1.48630020921e-13,1.4755255584e-13,0.992750690112
21414,0.515625,0.571331764979,-0.67283740662,0.469967912285,5.3688626307e-13,5.10373940793e-13,0.950618363514
21422,0.1875,0.139546325383,-0.965661000472,0.219147564989,2.51799810798e-13,2.42309776273e-13,0.962311192791
21426,0.0625,-0.00495918126354,-0.999041112349,-0.0435001420408,1.63701567931e-13,7.66980622704e-14,0.468523687584
21434,0.0625,-0.0189414021712,-0.795113233757,-0.606165133267,1.10603831708e-13,2.62806358694e-14,0.237610537207
21450,0.09375,-0.142351338937,-0.987301986587,-0.0705044933607,3.15750358676e-13,1.2558793752e-13,0.39774440177
21458,0.046875,0.117354910432,-0.982466934489,-0.144867344954,7.14967422256e-14,6.05952111674e-14,0.847524086847
21466,0.0625,-0.0871518739728,-0.80833732909,-0.582233040339,1.38757853939e-13,3.71404903751e-14,0.267664058795
21474,0.0625,-0.00762529394224,-0.816669569415,-0.577055170052,1.03943878006e-13,2.67395627293e-14,0.257250001079
21482,0.203125,-0.151202121519,-0.987522144216,-0.0440219619132,2.12451851863e-13,1.26094148343e-13,0.59351870665
21490,0.1875,-0.856352541903,-0.483701611716,-0.180812263964,9.57639709601e-14,9.34853544316e-14,0.976205910159
21491,0.8125,-0.224740015995,-0.79946227311,0.55709245111,2.83240889527e-13,1.91799668557e-13,0.677160945501
21492,0.375,0.577433935035,-0.0278823319727,0.815961167112,1.20382667684e-13,6.58223819393e-14,0.546776236193
21497,0.109375,-0.84048619632,0.264921630417,-0.472651545573,4.82436918656e-14,4.22981340032e-14,0.876759890619
21498,0.9375,-0.843836413326,0.118685971243,-0.523310374229,3.44769512739e-13,2.05728591538e-13,0.596713409789
21502,0.28125,0.89317268623,0.313155613447,-0.322763248124,1.5154817344e-13,1.3829307465e-13,0.912535410432
21508,0.890625,-0.903151890947,-0.0545145091482,0.425846016972,4.08256786384e-13,3.9502756465e-13,0.96759583141
21527,0.5625,0.921317375295,0.388489147454,-0.0158264427644,3.99810481646e-13,3.94014999027e-13,0.985504425508
21529,0.28125,-0.91603724491,0.118416589863,-0.383214401065,2.12374691712e-13,1.77196549861e-13,0.834358126351
21531,0.984375,0.51252809189,-0.759192065836,0.401176223367,3.17215826093e-13,2.76292784566e-13,0.870993064783
21532,0.53125,0.682963759599,-0.481917264961,0.548922811338,1.41863382141e-13,1.20203033652e-13,0.847315437135
21533,0.015625,0.806422445211,-0.493295521232,0.326101776431,7.44916887215e-15,6.60416822485e-15,0.886564439362
21540,0.375,-0.764516191126,-0.644530175991,0.00979008394207,1.22172308057e-13,1.18351049745e-13,0.968722385843
21543,0.125,0.970224547406,-0.240515677986,0.0285750985025,1.59526327323e-13,1.56969125877e-13,0.983970034984
21545,0.015625,-0.677534186965,-0.386009915452,-0.626054127585,7.34053649983e-15,6.90825926291e-16,0.0941110947826
21546,0.265625,-0.133876697005,-0.412245800099,-0.901182795164,3.21277286804e-15,1.79954694935e-15,0.560122680084
21547,0.046875,0.441088264243,-0.600530568208,-0.666936413607,4.78474930315e-15,4.29004163169e-16,0.0896607399861
21549,0.5625,-0.78172557275,-0.620958326954,0.0575837224797,3.74630825012e-13,3.72760684693e-13,0.995008044735
21551,0.28125,0.893246825864,-0.449201903029,-0.0181040989853,3.03138989003e-13,3.02220321251e-13,0.996969483356
21553,0.28125,-0.853898455499,-0.513633398327,-0.0838937412453,1.95944846389e-13,1.9479335757e-13,0.994123403395
21555,0.328125,0.816623464262,-0.555759618686,-0.15574775714,2.27042590272e-13,2.13627217426e-13,0.940912527337
21557,0.296875,-0.818125165075,-0.57191997022,-0.0598227543142,2.17063521053e-13,2.15885790826e-13,0.994574260008
21559,0.25,0.846206718481,-0.53233942704,0.0234291275304,2.40204183259e-13,2.39993965355e-13,0.999124836623
21561,0.25,-0.839152902296,-0.518363250432,-0.164687422622,1.80773527608e-13,1.78158164169e-13,0.985532375929
21562,0.953125,-0.0401207954732,-0.92849475862,-0.369171782489,7.1512170856e-13,5.33206621479e-13,0.745616606371
21563,0.28125,0.809651301244,-0.546161544954,-0.214877493488,2.10757837523e-13,1.94858530906e-13,0.924561255688
21565,0.1875,-0.772230695033,-0.633091547918,-0.0534307552157,1.36372784115e-13,1.35286645654e-13,0.992035518908
21566,0.75,0.049773005076,-0.998497004352,0.0229429785668,5.87665512102e-13,5.87636463957e-13,0.999950570273
21567,0.1875,0.805828903693,-0.591445833498,0.028837545149,1.56249132991e-13,1.56136840655e-13,0.999281325062
21569,0.1875,-0.830579914506,-0.553685371741,-0.0597454160474,1.601922585e-13,1.60030383443e-13,0.998989495136
21570,0.828125,-0.0841206597272,-0.982883609673,-0.163900959248,7.7083878295e-13,7.28670931462e-13,0.945296146976
21571,0.21875,0.817209817345,-0.56978952484,-0.0866487842809,2.22179920269e-13,2.18114274436e-13,0.981701110398
21573,0.0625,-0.606492878102,-0.793465631904,-0.0507807030152,6.14722516892e-14,6.12830191794e-14,0.996921659699
21574,0.5,-0.0104295528857,-0.999220134328,-0.0380834291996,5.10789661217e-13,5.10621453049e-13,0.999670689951
21575,0.0625,0.603490072307,-0.795928451948,0.04793362083,7.44535604186e-14,7.38818858049e-14,0.992321729002
21577,0.28125,-0.868906578458,-0.484477727181,0.101403598451,2.58324467812e-13,2.53340175944e-13,0.980705304807
21579,0.34375,0.814383688139,-0.559096164855,0.155533555666,3.40291023066e-13,3.31359345913e-13,0.973752827586
21581,0.125,-0.592272821935,-0.804291238308,0.0482546202793,8.91570222406e-14,8.85813392785e-14,0.993543044085
21582,0.5,-0.0172747388883,-0.998913428996,-0.0432844633529,4.20300365487e-13,4.19820564276e-13,0.998858432563
21583,0.171875,0.555222311861,-0.827860286968,0.079846913987,1.31889950002e-13,1.31494739746e-13,0.997003484683
21585,0.40625,-0.758718356571,-0.638294721717,0.130101128478,3.18165068099e-13,3.01583184245e-13,0.947882764273
21587,0.3125,0.810173882612,-0.584955461054,0.038018265549,2.89795564011e-13,2.89457676749e-13,0.998834049573
21589,0.1875,-0.753798011947,-0.657064483272,-0.0074041885656,1.16200865505e-13,1.1602475863e-13,0.998484461593
21590,0.8125,0.00814942293501,-0.996372500001,-0.0847078989623,5.29339096875e-13,5.23304403981e-13,0.988599570806
21591,0.1875,0.743575763589,-0.667950534625,-0.0306131850152,1.33750374283e-13,1.32600444264e-13,0.991402416439
21593,0.296875,-0.830353969456,-0.55661731103,-0.0262574650336,1.41167443699e-13,1.41046448836e-13,0.999142898247
21595,0.296875,0.829905066748,-0.554202904327,-0.0641616787612,1.57872422812e-13,1.56221644522e-13,0.989543593104
21597,0.203125,-0.750410733106,-0.657152769799,-0.0709504671221,1.1653312722e-13,1.16185473842e-13,0.997016699145
21598,0.8125,-0.00611200645018,-0.99167195766,-0.128644361584,4.90427355888e-13,4.73633364258e-13,0.965756413406
21599,0.21875,0.742774417193,-0.662938380841,-0.0938022834043,1.47357922933e-13,1.44370075575e-13,0.979723877081
21601,0.296875,-0.812738825656,-0.563440093531,-0.148293163274,1.78701021894e-13,1.76865806394e-13,0.98973024619
21602,0.96875,0.00352101324206,-0.949066597127,-0.315055862797,6.14184582792e-13,5.3123127916e-13,0.864937502574
21603,0.328125,0.803195883934,-0.568912037264,-0.176678991074,1.98270218524e-13,1.89381694255e-13,0.955169645067
21605,0.296875,-0.781929810263,-0.615142068117,-0.100925754171,1.57311305658e-13,1.56681133677e-13,0.995994108763
21606,0.96875,-0.00220174166042,-0.990803465417,-0.135290965148,6.08654206934e-13,5.91430084453e-13,0.971701300534
21607,0.296875,0.796238221362,-0.597025531292,-0.0978018907137,1.99203154671e-13,1.94524908057e-13,0.976515198155
21609,0.328125,-0.847346216723,-0.522439166177,-0.0951929968532,1.90517128604e-13,1.89978201094e-13,0.997171238546
21611,0.453125,0.825769199346,-0.554763741864,-0.101697689871,2.77065483667e-13,2.70861031393e-13,0.977606549208
21613,0.21875,-0.716088571825,-0.695574030449,-0.0582574069594,1.24203042849e-13,1.24036686657e-13,0.998660610977
21614,0.84375,-0.0115753543229,-0.999757433579,-0.0187372670557,5.40383036535e-13,5.38295701548e-13,0.996137304753
21615,0.25,0.779580626504,-0.62606700387,-0.0171509021763,1.8087829739e-13,1.79835951291e-13,0.994237306996
21617,0.09375,-0.831071547099,-0.532826063319,-0.159425436649,6.85982965961e-14,6.84108546457e-14,0.997267542204
21618,0.921875,-0.767339831242,-0.618093799439,-0.170732652075,5.26174781403e-13,5.10205043768e-13,0.969649367093
21620,0.734375,0.92879040614,-0.186076421965,0.320505766954,2.72012938311e-13,2.5614439341e-13,0.941662536349
21625,0.125,-0.948634464936,0.0894159880001,-0.303475588848,1.90188614728e-14,1.57410943291e-14,0.827657026244
21626,0.984375,-0.924747708011,-0.0125239347352,-0.380374588514,3.08410705519e-13,2.39409028478e-13,0.776266920032
21629,0.9375,0.81786516784,0.442716661526,0.367557512291,3.32148784166e-13,2.93890490833e-13,0.884815795941
21630,0.03125,0.938790301718,0.337089501397,0.0710171630464,3.49057809199e-14,3.38101217734e-14,0.968610954472
