fixture,rho_target,rho_lib,N,vpc,state,ci,cj,ck,class,n_solid,cellavg_vm,cell_peak_vm,K_cell,K_far
sandwich,0.15700,0.15524,3,24,hydro,1,1,2,free_surface,1936,124.0936,5815.6110,46.865,-1.000
sandwich,0.15700,0.15524,3,24,hydro,2,1,2,grip,1936,100.4931,6211.2387,61.808,-1.000
sandwich,0.15700,0.15524,3,24,hydro,0,2,2,grip,1936,136.5491,9616.5678,70.426,-1.000
sandwich,0.15700,0.15524,3,24,hydro,1,2,2,free_surface,1936,101.6668,4698.4209,46.214,-1.000
sandwich,0.15700,0.15524,3,24,hydro,2,2,2,grip,1936,136.5470,9616.5547,70.427,-1.000
cut,0.20000,0.20414,4,16,uni_x,0,0,0,grip,904,198.4634,4649.5697,23.428,38.993
cut,0.20000,0.20414,4,16,uni_x,1,0,0,free_surface,904,202.6651,3903.7901,19.262,32.739
cut,0.20000,0.20414,4,16,uni_x,2,0,0,free_surface,904,202.6657,3903.8024,19.262,32.739
cut,0.20000,0.20414,4,16,uni_x,3,0,0,grip,904,198.4636,4649.6049,23.428,38.994
cut,0.20000,0.20414,4,16,uni_x,0,1,0,grip,904,180.7388,4036.5927,22.334,33.853
cut,0.20000,0.20414,4,16,uni_x,1,1,0,free_surface,904,212.9810,4094.2999,19.224,34.337
cut,0.20000,0.20414,4,16,uni_x,2,1,0,free_surface,904,212.9807,4094.2364,19.224,34.336
cut,0.20000,0.20414,4,16,uni_x,3,1,0,grip,904,180.7380,4036.6339,22.334,33.853
cut,0.20000,0.20414,4,16,uni_x,0,2,0,grip,904,180.7388,4036.5927,22.334,33.853
cut,0.20000,0.20414,4,16,uni_x,1,2,0,free_surface,904,212.9810,4094.2999,19.224,34.337
cut,0.20000,0.20414,4,16,uni_x,2,2,0,free_surface,904,212.9807,4094.2364,19.224,34.336
cut,0.20000,0.20414,4,16,uni_x,3,2,0,grip,904,180.7380,4036.6339,22.334,33.853
cut,0.20000,0.20414,4,16,uni_x,0,3,0,grip,904,198.4634,4649.5697,23.428,38.993
cut,0.20000,0.20414,4,16,uni_x,1,3,0,free_surface,904,202.6651,3903.7901,19.262,32.739
cut,0.20000,0.20414,4,16,uni_x,2,3,0,free_surface,904,202.6657,3903.8024,19.262,32.739
cut,0.20000,0.20414,4,16,uni_x,3,3,0,grip,904,198.4636,4649.6049,23.428,38.994
cut,0.20000,0.20414,4,16,uni_x,0,0,1,grip,904,180.6105,4020.5635,22.261,33.718
cut,0.20000,0.20414,4,16,uni_x,1,0,1,free_surface,904,212.7330,4115.0298,19.344,34.511
cut,0.20000,0.20414,4,16,uni_x,2,0,1,free_surface,904,212.7330,4115.0378,19.344,34.511
cut,0.20000,0.20414,4,16,uni_x,3,0,1,grip,904,180.6099,4020.6097,22.261,33.719
cut,0.20000,0.20414,4,16,uni_x,0,1,1,grip,904,159.3291,3716.5908,23.327,31.169
cut,0.20000,0.20414,4,16,uni_x,1,1,1,interior,904,221.4920,4129.5877,18.644,34.633
cut,0.20000,0.20414,4,16,uni_x,2,1,1,interior,904,221.4907,4129.5162,18.644,34.632
cut,0.20000,0.20414,4,16,uni_x,3,1,1,grip,904,159.3276,3716.5811,23.327,31.169
cut,0.20000,0.20414,4,16,uni_x,0,2,1,grip,904,159.3291,3716.5908,23.327,31.169
cut,0.20000,0.20414,4,16,uni_x,1,2,1,interior,904,221.4920,4129.5877,18.644,34.633
cut,0.20000,0.20414,4,16,uni_x,2,2,1,interior,904,221.4907,4129.5162,18.644,34.632
cut,0.20000,0.20414,4,16,uni_x,3,2,1,grip,904,159.3276,3716.5811,23.327,31.169
cut,0.20000,0.20414,4,16,uni_x,0,3,1,grip,904,180.6105,4020.5635,22.261,33.718
cut,0.20000,0.20414,4,16,uni_x,1,3,1,free_surface,904,212.7330,4115.0298,19.344,34.511
cut,0.20000,0.20414,4,16,uni_x,2,3,1,free_surface,904,212.7330,4115.0378,19.344,34.511
cut,0.20000,0.20414,4,16,uni_x,3,3,1,grip,904,180.6099,4020.6097,22.261,33.719
cut,0.20000,0.20414,4,16,uni_x,0,0,2,grip,904,180.2165,4027.0991,22.346,33.773
cut,0.20000,0.20414,4,16,uni_x,1,0,2,free_surface,904,212.2085,4078.7920,19.221,34.207
cut,0.20000,0.20414,4,16,uni_x,2,0,2,free_surface,904,212.2083,4078.7270,19.220,34.206
cut,0.20000,0.20414,4,16,uni_x,3,0,2,grip,904,180.2164,4027.0852,22.346,33.773
cut,0.20000,0.20414,4,16,uni_x,0,1,2,grip,904,158.6093,3666.0980,23.114,30.746
cut,0.20000,0.20414,4,16,uni_x,1,1,2,interior,904,222.3228,4145.3277,18.646,34.765
cut,0.20000,0.20414,4,16,uni_x,2,1,2,interior,904,222.3222,4145.3990,18.646,34.765
cut,0.20000,0.20414,4,16,uni_x,3,1,2,grip,904,158.6085,3666.0640,23.114,30.745
cut,0.20000,0.20414,4,16,uni_x,0,2,2,grip,904,158.6093,3666.0980,23.114,30.746
cut,0.20000,0.20414,4,16,uni_x,1,2,2,interior,904,222.3228,4145.3277,18.646,34.765
cut,0.20000,0.20414,4,16,uni_x,2,2,2,interior,904,222.3222,4145.3990,18.646,34.765
cut,0.20000,0.20414,4,16,uni_x,3,2,2,grip,904,158.6085,3666.0640,23.114,30.745
cut,0.20000,0.20414,4,16,uni_x,0,3,2,grip,904,180.2165,4027.0991,22.346,33.773
cut,0.20000,0.20414,4,16,uni_x,1,3,2,free_surface,904,212.2085,4078.7920,19.221,34.207
cut,0.20000,0.20414,4,16,uni_x,2,3,2,free_surface,904,212.2083,4078.7270,19.220,34.206
cut,0.20000,0.20414,4,16,uni_x,3,3,2,grip,904,180.2164,4027.0852,22.346,33.773
cut,0.20000,0.20414,4,16,uni_x,0,0,3,grip,904,191.9030,4308.7495,22.453,36.135
cut,0.20000,0.20414,4,16,uni_x,1,0,3,free_surface,904,207.7221,4154.2676,19.999,34.840
cut,0.20000,0.20414,4,16,uni_x,2,0,3,free_surface,904,207.7205,4154.1335,19.999,34.838
cut,0.20000,0.20414,4,16,uni_x,3,0,3,grip,904,191.9047,4308.7957,22.453,36.136
cut,0.20000,0.20414,4,16,uni_x,0,1,3,grip,904,169.9639,4045.7854,23.804,33.930
cut,0.20000,0.20414,4,16,uni_x,1,1,3,interior,904,219.9565,4126.8063,18.762,34.609
cut,0.20000,0.20414,4,16,uni_x,2,1,3,interior,904,219.9550,4126.7163,18.762,34.609
cut,0.20000,0.20414,4,16,uni_x,3,1,3,grip,904,169.9646,4045.7449,23.803,33.930
cut,0.20000,0.20414,4,16,uni_x,0,2,3,grip,904,169.9639,4045.7854,23.804,33.930
cut,0.20000,0.20414,4,16,uni_x,1,2,3,interior,904,219.9565,4126.8063,18.762,34.609
cut,0.20000,0.20414,4,16,uni_x,2,2,3,interior,904,219.9550,4126.7163,18.762,34.609
cut,0.20000,0.20414,4,16,uni_x,3,2,3,grip,904,169.9646,4045.7449,23.803,33.930
cut,0.20000,0.20414,4,16,uni_x,0,3,3,grip,904,191.9030,4308.7495,22.453,36.135
cut,0.20000,0.20414,4,16,uni_x,1,3,3,free_surface,904,207.7221,4154.2676,19.999,34.840
cut,0.20000,0.20414,4,16,uni_x,2,3,3,free_surface,904,207.7205,4154.1335,19.999,34.838
cut,0.20000,0.20414,4,16,uni_x,3,3,3,grip,904,191.9047,4308.7957,22.453,36.136
cut,0.20000,0.20414,4,16,uni_x,0,0,4,cut_layer,524,133.5822,4378.7904,32.780,36.723
cut,0.20000,0.20414,4,16,uni_x,1,0,4,cut_layer,524,111.5392,3524.7615,31.601,29.560
cut,0.20000,0.20414,4,16,uni_x,2,0,4,cut_layer,524,111.5413,3524.9188,31.602,29.562
cut,0.20000,0.20414,4,16,uni_x,3,0,4,cut_layer,524,133.5841,4378.8549,32.780,36.723
cut,0.20000,0.20414,4,16,uni_x,0,1,4,cut_layer,524,119.5547,3830.2713,32.038,32.122
cut,0.20000,0.20414,4,16,uni_x,1,1,4,cut_layer,524,123.6227,3796.2953,30.709,31.838
cut,0.20000,0.20414,4,16,uni_x,2,1,4,cut_layer,524,123.6241,3796.4107,30.709,31.838
cut,0.20000,0.20414,4,16,uni_x,3,1,4,cut_layer,524,119.5571,3830.2992,32.037,32.123
cut,0.20000,0.20414,4,16,uni_x,0,2,4,cut_layer,524,119.5547,3830.2713,32.038,32.122
cut,0.20000,0.20414,4,16,uni_x,1,2,4,cut_layer,524,123.6227,3796.2953,30.709,31.838
cut,0.20000,0.20414,4,16,uni_x,2,2,4,cut_layer,524,123.6241,3796.4107,30.709,31.838
cut,0.20000,0.20414,4,16,uni_x,3,2,4,cut_layer,524,119.5571,3830.2992,32.037,32.123
cut,0.20000,0.20414,4,16,uni_x,0,3,4,cut_layer,524,133.5822,4378.7904,32.780,36.723
cut,0.20000,0.20414,4,16,uni_x,1,3,4,cut_layer,524,111.5392,3524.7615,31.601,29.560
cut,0.20000,0.20414,4,16,uni_x,2,3,4,cut_layer,524,111.5413,3524.9188,31.602,29.562
cut,0.20000,0.20414,4,16,uni_x,3,3,4,cut_layer,524,133.5841,4378.8549,32.780,36.723
cut,0.20000,0.20414,4,16,uni_z,0,0,0,grip,904,211.4538,4821.1179,22.800,40.432
cut,0.20000,0.20414,4,16,uni_z,1,0,0,free_surface,904,26.8896,915.2495,34.037,7.676
cut,0.20000,0.20414,4,16,uni_z,2,0,0,free_surface,904,26.8896,915.2495,34.037,7.676
cut,0.20000,0.20414,4,16,uni_z,3,0,0,grip,904,211.4538,4821.1179,22.800,40.432
cut,0.20000,0.20414,4,16,uni_z,0,1,0,grip,904,208.9182,4532.0383,21.693,38.008
cut,0.20000,0.20414,4,16,uni_z,1,1,0,free_surface,904,26.9146,811.5377,30.152,6.806
cut,0.20000,0.20414,4,16,uni_z,2,1,0,free_surface,904,26.9146,811.5377,30.152,6.806
cut,0.20000,0.20414,4,16,uni_z,3,1,0,grip,904,208.9182,4532.0383,21.693,38.008
cut,0.20000,0.20414,4,16,uni_z,0,2,0,grip,904,208.9182,4532.0383,21.693,38.008
cut,0.20000,0.20414,4,16,uni_z,1,2,0,free_surface,904,26.9146,811.5377,30.152,6.806
cut,0.20000,0.20414,4,16,uni_z,2,2,0,free_surface,904,26.9146,811.5377,30.152,6.806
cut,0.20000,0.20414,4,16,uni_z,3,2,0,grip,904,208.9182,4532.0383,21.693,38.008
cut,0.20000,0.20414,4,16,uni_z,0,3,0,grip,904,211.4538,4821.1179,22.800,40.432
cut,0.20000,0.20414,4,16,uni_z,1,3,0,free_surface,904,26.8896,915.2495,34.037,7.676
cut,0.20000,0.20414,4,16,uni_z,2,3,0,free_surface,904,26.8896,915.2495,34.037,7.676
cut,0.20000,0.20414,4,16,uni_z,3,3,0,grip,904,211.4538,4821.1179,22.800,40.432
cut,0.20000,0.20414,4,16,uni_z,0,0,1,grip,904,205.1902,4207.1889,20.504,35.283
cut,0.20000,0.20414,4,16,uni_z,1,0,1,free_surface,904,51.6923,1526.4740,29.530,12.802
cut,0.20000,0.20414,4,16,uni_z,2,0,1,free_surface,904,51.6923,1526.4740,29.530,12.802
cut,0.20000,0.20414,4,16,uni_z,3,0,1,grip,904,205.1902,4207.1889,20.504,35.283
cut,0.20000,0.20414,4,16,uni_z,0,1,1,grip,904,204.4622,4104.7779,20.076,34.425
cut,0.20000,0.20414,4,16,uni_z,1,1,1,interior,904,52.0642,1537.3955,29.529,12.893
cut,0.20000,0.20414,4,16,uni_z,2,1,1,interior,904,52.0642,1537.3955,29.529,12.893
cut,0.20000,0.20414,4,16,uni_z,3,1,1,grip,904,204.4622,4104.7779,20.076,34.425
cut,0.20000,0.20414,4,16,uni_z,0,2,1,grip,904,204.4622,4104.7779,20.076,34.425
cut,0.20000,0.20414,4,16,uni_z,1,2,1,interior,904,52.0642,1537.3955,29.529,12.893
cut,0.20000,0.20414,4,16,uni_z,2,2,1,interior,904,52.0642,1537.3955,29.529,12.893
cut,0.20000,0.20414,4,16,uni_z,3,2,1,grip,904,204.4622,4104.7779,20.076,34.425
cut,0.20000,0.20414,4,16,uni_z,0,3,1,grip,904,205.1902,4207.1889,20.504,35.283
cut,0.20000,0.20414,4,16,uni_z,1,3,1,free_surface,904,51.6923,1526.4740,29.530,12.802
cut,0.20000,0.20414,4,16,uni_z,2,3,1,free_surface,904,51.6923,1526.4740,29.530,12.802
cut,0.20000,0.20414,4,16,uni_z,3,3,1,grip,904,205.1902,4207.1889,20.504,35.283
cut,0.20000,0.20414,4,16,uni_z,0,0,2,grip,904,201.0039,3899.5409,19.400,32.703
cut,0.20000,0.20414,4,16,uni_z,1,0,2,free_surface,904,50.9215,1495.2354,29.364,12.540
cut,0.20000,0.20414,4,16,uni_z,2,0,2,free_surface,904,50.9215,1495.2354,29.364,12.540
cut,0.20000,0.20414,4,16,uni_z,3,0,2,grip,904,201.0039,3899.5409,19.400,32.703
cut,0.20000,0.20414,4,16,uni_z,0,1,2,grip,904,200.7305,3862.8911,19.244,32.396
cut,0.20000,0.20414,4,16,uni_z,1,1,2,interior,904,51.7732,1511.6300,29.197,12.677
cut,0.20000,0.20414,4,16,uni_z,2,1,2,interior,904,51.7732,1511.6300,29.197,12.677
cut,0.20000,0.20414,4,16,uni_z,3,1,2,grip,904,200.7305,3862.8911,19.244,32.396
cut,0.20000,0.20414,4,16,uni_z,0,2,2,grip,904,200.7305,3862.8911,19.244,32.396
cut,0.20000,0.20414,4,16,uni_z,1,2,2,interior,904,51.7732,1511.6300,29.197,12.677
cut,0.20000,0.20414,4,16,uni_z,2,2,2,interior,904,51.7732,1511.6300,29.197,12.677
cut,0.20000,0.20414,4,16,uni_z,3,2,2,grip,904,200.7305,3862.8911,19.244,32.396
cut,0.20000,0.20414,4,16,uni_z,0,3,2,grip,904,201.0039,3899.5409,19.400,32.703
cut,0.20000,0.20414,4,16,uni_z,1,3,2,free_surface,904,50.9215,1495.2354,29.364,12.540
cut,0.20000,0.20414,4,16,uni_z,2,3,2,free_surface,904,50.9215,1495.2354,29.364,12.540
cut,0.20000,0.20414,4,16,uni_z,3,3,2,grip,904,201.0039,3899.5409,19.400,32.703
cut,0.20000,0.20414,4,16,uni_z,0,0,3,grip,904,223.5242,5429.9624,24.293,45.538
cut,0.20000,0.20414,4,16,uni_z,1,0,3,free_surface,904,37.0075,1086.7078,29.365,9.114
cut,0.20000,0.20414,4,16,uni_z,2,0,3,free_surface,904,37.0075,1086.7078,29.365,9.114
cut,0.20000,0.20414,4,16,uni_z,3,0,3,grip,904,223.5242,5429.9624,24.293,45.538
cut,0.20000,0.20414,4,16,uni_z,0,1,3,grip,904,220.6504,5187.5779,23.510,43.505
cut,0.20000,0.20414,4,16,uni_z,1,1,3,interior,904,37.4538,1111.8033,29.685,9.324
cut,0.20000,0.20414,4,16,uni_z,2,1,3,interior,904,37.4538,1111.8033,29.685,9.324
cut,0.20000,0.20414,4,16,uni_z,3,1,3,grip,904,220.6504,5187.5779,23.510,43.505
cut,0.20000,0.20414,4,16,uni_z,0,2,3,grip,904,220.6504,5187.5779,23.510,43.505
cut,0.20000,0.20414,4,16,uni_z,1,2,3,interior,904,37.4538,1111.8033,29.685,9.324
cut,0.20000,0.20414,4,16,uni_z,2,2,3,interior,904,37.4538,1111.8033,29.685,9.324
cut,0.20000,0.20414,4,16,uni_z,3,2,3,grip,904,220.6504,5187.5779,23.510,43.505
cut,0.20000,0.20414,4,16,uni_z,0,3,3,grip,904,223.5242,5429.9624,24.293,45.538
cut,0.20000,0.20414,4,16,uni_z,1,3,3,free_surface,904,37.0075,1086.7078,29.365,9.114
cut,0.20000,0.20414,4,16,uni_z,2,3,3,free_surface,904,37.0075,1086.7078,29.365,9.114
cut,0.20000,0.20414,4,16,uni_z,3,3,3,grip,904,223.5242,5429.9624,24.293,45.538
cut,0.20000,0.20414,4,16,uni_z,0,0,4,cut_layer,524,108.9466,4234.8844,38.871,35.516
cut,0.20000,0.20414,4,16,uni_z,1,0,4,cut_layer,524,23.0767,940.5358,40.757,7.888
cut,0.20000,0.20414,4,16,uni_z,2,0,4,cut_layer,524,23.0767,940.5358,40.757,7.888
cut,0.20000,0.20414,4,16,uni_z,3,0,4,cut_layer,524,108.9466,4234.8844,38.871,35.516
cut,0.20000,0.20414,4,16,uni_z,0,1,4,cut_layer,524,108.7991,4239.3014,38.964,35.553
cut,0.20000,0.20414,4,16,uni_z,1,1,4,cut_layer,524,22.0426,899.9514,40.828,7.547
cut,0.20000,0.20414,4,16,uni_z,2,1,4,cut_layer,524,22.0426,899.9514,40.828,7.547
cut,0.20000,0.20414,4,16,uni_z,3,1,4,cut_layer,524,108.7991,4239.3014,38.964,35.553
cut,0.20000,0.20414,4,16,uni_z,0,2,4,cut_layer,524,108.7991,4239.3014,38.964,35.553
cut,0.20000,0.20414,4,16,uni_z,1,2,4,cut_layer,524,22.0426,899.9514,40.828,7.547
cut,0.20000,0.20414,4,16,uni_z,2,2,4,cut_layer,524,22.0426,899.9514,40.828,7.547
cut,0.20000,0.20414,4,16,uni_z,3,2,4,cut_layer,524,108.7991,4239.3014,38.964,35.553
cut,0.20000,0.20414,4,16,uni_z,0,3,4,cut_layer,524,108.9466,4234.8844,38.871,35.516
cut,0.20000,0.20414,4,16,uni_z,1,3,4,cut_layer,524,23.0767,940.5358,40.757,7.888
cut,0.20000,0.20414,4,16,uni_z,2,3,4,cut_layer,524,23.0767,940.5358,40.757,7.888
cut,0.20000,0.20414,4,16,uni_z,3,3,4,cut_layer,524,108.9466,4234.8844,38.871,35.516
cut,0.20000,0.20414,4,16,biax_xy,0,0,0,grip,904,274.6804,7155.0661,26.049,60.006
cut,0.20000,0.20414,4,16,biax_xy,1,0,0,free_surface,904,202.1051,4552.5588,22.526,38.180
cut,0.20000,0.20414,4,16,biax_xy,2,0,0,free_surface,904,202.1056,4552.5497,22.526,38.180
cut,0.20000,0.20414,4,16,biax_xy,3,0,0,grip,904,274.6795,7155.0463,26.049,60.006
cut,0.20000,0.20414,4,16,biax_xy,0,1,0,grip,904,207.9680,5144.3414,24.736,43.143
cut,0.20000,0.20414,4,16,biax_xy,1,1,0,free_surface,904,244.0338,5393.6379,22.102,45.234
cut,0.20000,0.20414,4,16,biax_xy,2,1,0,free_surface,904,244.0336,5393.5746,22.102,45.233
cut,0.20000,0.20414,4,16,biax_xy,3,1,0,grip,904,207.9676,5144.3649,24.736,43.143
cut,0.20000,0.20414,4,16,biax_xy,0,2,0,grip,904,207.9681,5144.3410,24.736,43.143
cut,0.20000,0.20414,4,16,biax_xy,1,2,0,free_surface,904,244.0339,5393.6524,22.102,45.234
cut,0.20000,0.20414,4,16,biax_xy,2,2,0,free_surface,904,244.0337,5393.5892,22.102,45.233
cut,0.20000,0.20414,4,16,biax_xy,3,2,0,grip,904,207.9677,5144.3644,24.736,43.143
cut,0.20000,0.20414,4,16,biax_xy,0,3,0,grip,904,274.6807,7155.0753,26.049,60.006
cut,0.20000,0.20414,4,16,biax_xy,1,3,0,free_surface,904,202.1052,4552.5748,22.526,38.180
cut,0.20000,0.20414,4,16,biax_xy,2,3,0,free_surface,904,202.1057,4552.5658,22.526,38.180
cut,0.20000,0.20414,4,16,biax_xy,3,3,0,grip,904,274.6798,7155.0555,26.049,60.006
cut,0.20000,0.20414,4,16,biax_xy,0,0,1,grip,904,254.4141,6217.7688,24.440,52.145
cut,0.20000,0.20414,4,16,biax_xy,1,0,1,free_surface,904,214.8594,4724.3419,21.988,39.621
cut,0.20000,0.20414,4,16,biax_xy,2,0,1,free_surface,904,214.8594,4724.3526,21.988,39.621
cut,0.20000,0.20414,4,16,biax_xy,3,0,1,grip,904,254.4127,6217.7363,24.440,52.145
cut,0.20000,0.20414,4,16,biax_xy,0,1,1,grip,904,178.3821,4882.9518,27.374,40.951
cut,0.20000,0.20414,4,16,biax_xy,1,1,1,interior,904,251.6410,5408.0989,21.491,45.355
cut,0.20000,0.20414,4,16,biax_xy,2,1,1,interior,904,251.6397,5408.0807,21.491,45.355
cut,0.20000,0.20414,4,16,biax_xy,3,1,1,grip,904,178.3814,4882.9233,27.373,40.950
cut,0.20000,0.20414,4,16,biax_xy,0,2,1,grip,904,178.3823,4882.9567,27.374,40.951
cut,0.20000,0.20414,4,16,biax_xy,1,2,1,interior,904,251.6411,5408.1005,21.491,45.355
cut,0.20000,0.20414,4,16,biax_xy,2,2,1,interior,904,251.6398,5408.0823,21.491,45.355
cut,0.20000,0.20414,4,16,biax_xy,3,2,1,grip,904,178.3816,4882.9281,27.373,40.951
cut,0.20000,0.20414,4,16,biax_xy,0,3,1,grip,904,254.4141,6217.7660,24.440,52.145
cut,0.20000,0.20414,4,16,biax_xy,1,3,1,free_surface,904,214.8597,4724.3488,21.988,39.621
cut,0.20000,0.20414,4,16,biax_xy,2,3,1,free_surface,904,214.8596,4724.3594,21.988,39.621
cut,0.20000,0.20414,4,16,biax_xy,3,3,1,grip,904,254.4127,6217.7336,24.440,52.145
cut,0.20000,0.20414,4,16,biax_xy,0,0,2,grip,904,253.7261,6198.7070,24.431,51.985
cut,0.20000,0.20414,4,16,biax_xy,1,0,2,free_surface,904,214.5549,4673.1847,21.781,39.192
cut,0.20000,0.20414,4,16,biax_xy,2,0,2,free_surface,904,214.5546,4673.1205,21.781,39.191
cut,0.20000,0.20414,4,16,biax_xy,3,0,2,grip,904,253.7249,6198.7386,24.431,51.986
cut,0.20000,0.20414,4,16,biax_xy,0,1,2,grip,904,176.5804,4865.9795,27.557,40.808
cut,0.20000,0.20414,4,16,biax_xy,1,1,2,interior,904,252.0719,5456.4663,21.646,45.760
cut,0.20000,0.20414,4,16,biax_xy,2,1,2,interior,904,252.0713,5456.4664,21.647,45.760
cut,0.20000,0.20414,4,16,biax_xy,3,1,2,grip,904,176.5800,4865.9609,27.557,40.808
cut,0.20000,0.20414,4,16,biax_xy,0,2,2,grip,904,176.5804,4865.9821,27.557,40.808
cut,0.20000,0.20414,4,16,biax_xy,1,2,2,interior,904,252.0718,5456.4667,21.646,45.760
cut,0.20000,0.20414,4,16,biax_xy,2,2,2,interior,904,252.0713,5456.4668,21.647,45.760
cut,0.20000,0.20414,4,16,biax_xy,3,2,2,grip,904,176.5799,4865.9636,27.557,40.808
cut,0.20000,0.20414,4,16,biax_xy,0,3,2,grip,904,253.7260,6198.7062,24.431,51.985
cut,0.20000,0.20414,4,16,biax_xy,1,3,2,free_surface,904,214.5550,4673.1866,21.781,39.192
cut,0.20000,0.20414,4,16,biax_xy,2,3,2,free_surface,904,214.5548,4673.1224,21.781,39.191
cut,0.20000,0.20414,4,16,biax_xy,3,3,2,grip,904,253.7248,6198.7379,24.431,51.986
cut,0.20000,0.20414,4,16,biax_xy,0,0,3,grip,904,265.4025,6548.1143,24.672,54.916
cut,0.20000,0.20414,4,16,biax_xy,1,0,3,free_surface,904,207.7555,4899.0014,23.581,41.085
cut,0.20000,0.20414,4,16,biax_xy,2,0,3,free_surface,904,207.7536,4898.8652,23.580,41.084
cut,0.20000,0.20414,4,16,biax_xy,3,0,3,grip,904,265.4027,6548.1471,24.672,54.916
cut,0.20000,0.20414,4,16,biax_xy,0,1,3,grip,904,195.2886,4986.6156,25.535,41.820
cut,0.20000,0.20414,4,16,biax_xy,1,1,3,interior,904,254.6554,5418.4813,21.278,45.442
cut,0.20000,0.20414,4,16,biax_xy,2,1,3,interior,904,254.6536,5418.4238,21.278,45.441
cut,0.20000,0.20414,4,16,biax_xy,3,1,3,grip,904,195.2884,4986.6137,25.535,41.820
cut,0.20000,0.20414,4,16,biax_xy,0,2,3,grip,904,195.2884,4986.6031,25.535,41.820
cut,0.20000,0.20414,4,16,biax_xy,1,2,3,interior,904,254.6552,5418.4749,21.278,45.442
cut,0.20000,0.20414,4,16,biax_xy,2,2,3,interior,904,254.6534,5418.4174,21.278,45.441
cut,0.20000,0.20414,4,16,biax_xy,3,2,3,grip,904,195.2883,4986.6012,25.535,41.820
cut,0.20000,0.20414,4,16,biax_xy,0,3,3,grip,904,265.4023,6548.1101,24.672,54.916
cut,0.20000,0.20414,4,16,biax_xy,1,3,3,free_surface,904,207.7554,4898.9855,23.581,41.085
cut,0.20000,0.20414,4,16,biax_xy,2,3,3,free_surface,904,207.7535,4898.8493,23.580,41.084
cut,0.20000,0.20414,4,16,biax_xy,3,3,3,grip,904,265.4025,6548.1429,24.673,54.916
cut,0.20000,0.20414,4,16,biax_xy,0,0,4,cut_layer,524,230.5169,6671.9479,28.943,55.954
cut,0.20000,0.20414,4,16,biax_xy,1,0,4,cut_layer,524,114.6431,4094.9054,35.719,34.342
cut,0.20000,0.20414,4,16,biax_xy,2,0,4,cut_layer,524,114.6451,4095.0623,35.719,34.343
cut,0.20000,0.20414,4,16,biax_xy,3,0,4,cut_layer,524,230.5182,6672.0185,28.944,55.955
cut,0.20000,0.20414,4,16,biax_xy,0,1,4,cut_layer,524,184.1749,5400.0005,29.320,45.287
cut,0.20000,0.20414,4,16,biax_xy,1,1,4,cut_layer,524,157.7896,5147.1367,32.620,43.166
cut,0.20000,0.20414,4,16,biax_xy,2,1,4,cut_layer,524,157.7906,5147.1727,32.620,43.167
cut,0.20000,0.20414,4,16,biax_xy,3,1,4,cut_layer,524,184.1771,5400.0300,29.320,45.287
cut,0.20000,0.20414,4,16,biax_xy,0,2,4,cut_layer,524,184.1748,5399.9904,29.320,45.287
cut,0.20000,0.20414,4,16,biax_xy,1,2,4,cut_layer,524,157.7894,5147.1410,32.620,43.166
cut,0.20000,0.20414,4,16,biax_xy,2,2,4,cut_layer,524,157.7904,5147.1769,32.620,43.167
cut,0.20000,0.20414,4,16,biax_xy,3,2,4,cut_layer,524,184.1769,5400.0199,29.320,45.287
cut,0.20000,0.20414,4,16,biax_xy,0,3,4,cut_layer,524,230.5172,6671.9495,28.943,55.954
cut,0.20000,0.20414,4,16,biax_xy,1,3,4,cut_layer,524,114.6430,4094.9131,35.719,34.342
cut,0.20000,0.20414,4,16,biax_xy,2,3,4,cut_layer,524,114.6449,4095.0700,35.720,34.343
cut,0.20000,0.20414,4,16,biax_xy,3,3,4,cut_layer,524,230.5185,6672.0201,28.944,55.955
cut,0.20000,0.20414,4,16,shear_xy,0,0,0,grip,904,125.6764,3092.4208,24.606,21.418
cut,0.20000,0.20414,4,16,shear_xy,1,0,0,free_surface,904,83.2152,1905.0382,22.893,13.194
cut,0.20000,0.20414,4,16,shear_xy,2,0,0,free_surface,904,83.2150,1905.0409,22.893,13.194
cut,0.20000,0.20414,4,16,shear_xy,3,0,0,grip,904,125.6764,3092.4162,24.606,21.418
cut,0.20000,0.20414,4,16,shear_xy,0,1,0,grip,904,126.6896,2256.1340,17.808,15.626
cut,0.20000,0.20414,4,16,shear_xy,1,1,0,free_surface,904,151.0444,2833.8449,18.762,19.627
cut,0.20000,0.20414,4,16,shear_xy,2,1,0,free_surface,904,151.0442,2833.8357,18.762,19.627
cut,0.20000,0.20414,4,16,shear_xy,3,1,0,grip,904,126.6890,2256.1212,17.808,15.626
cut,0.20000,0.20414,4,16,shear_xy,0,2,0,grip,904,126.6902,2256.1456,17.808,15.626
cut,0.20000,0.20414,4,16,shear_xy,1,2,0,free_surface,904,151.0449,2833.8582,18.762,19.627
cut,0.20000,0.20414,4,16,shear_xy,2,2,0,free_surface,904,151.0447,2833.8490,18.762,19.627
cut,0.20000,0.20414,4,16,shear_xy,3,2,0,grip,904,126.6896,2256.1328,17.808,15.626
cut,0.20000,0.20414,4,16,shear_xy,0,3,0,grip,904,125.6765,3092.4171,24.606,21.418
cut,0.20000,0.20414,4,16,shear_xy,1,3,0,free_surface,904,83.2153,1905.0585,22.893,13.194
cut,0.20000,0.20414,4,16,shear_xy,2,3,0,free_surface,904,83.2151,1905.0613,22.893,13.194
