iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
39,0.00354757606578,58591,58591,0.528303758205,0.00607557594776,0.0483362901927,2.34032487271e-11,4.9872004813e-11,2737,1,0,17952.2267499,13.0460419655,20504,0,0,0.287485057037,0.999761827643,0,0.1,0,0,28277.6648164,1,1,0,0,0,41,19,19,41,35,0,0,26,-5,0,0,0,0,0,0,25.0632523331
40,0.00352281621563,58591,58591,0.528303758205,-0.00576861202717,0.0483362901927,1.73738628899e-11,4.59996463598e-11,2733,1,0,17813.9529591,12.8252081871,20104,0,0,0.279806129954,0.999778389565,0,0.1,0,0,27859.4231798,1,1,0,0,0,22,4,10,28,36,0,0,4,-23,0,0,0,0,0,0,37.154713958
41,0.00354444552982,58590,58590,0.528294741398,0.0157717615366,0.0483362901927,2.51088595532e-11,4.87106229678e-11,2740,1,0,18271.5935001,12.8580412865,20235,0,0,0.283784381451,0.999778389565,0,0.1,0,0,27696.1933164,1,1,0,0,0,38,19,16,35,37,0,0,20,-4,0,0,0,0,0,0,25.5707522919
42,0.00352012942198,58590,58590,0.528294741398,-0.00578574836254,0.0483362901927,1.69584891051e-11,4.56049865689e-11,2733,1,0,17983.7511249,12.3622922897,19760,0,0,0.283556504238,0.999778389565,0,0.1,0,0,27494.4997552,1,1,0,0,0,20,1,9,28,38,0,0,2,-20,0,0,0,0,0,0,25.255506875
43,0.00354925626577,58590,58590,0.528294741398,0.00788755714893,0.0483362901927,2.27836198876e-11,4.95341420343e-11,2741,1,0,18953.1262918,15.390625,20095,0,0,0.28534035246,0.999778389565,0,0.1,0,0,27848.6078208,1,1,0,0,0,41,19,18,40,39,0,0,21,0,0,0,0,0,0,0,26.275902417
44,0.00351944942249,58591,58591,0.528303758205,-0.00750534236431,0.0483362901927,1.70601130951e-11,4.53280953317e-11,2730,1,0,17946.021625,13.0770411491,19618,0,0,0.284701887279,0.999778389565,0,0.1,0,0,27492.4333486,1,1,0,0,0,21,2,10,29,40,0,0,3,-23,0,0,0,0,0,0,25.191485167
45,0.00354938763323,58591,58591,0.528303758205,0.00769086182117,0.0483362901927,2.37417736991e-11,4.96303679237e-11,2741,1,0,17661.6496668,13.196542263,20003,0,0,0.276081104676,0.999670488788,0,0.1,0,0,27852.3770365,1,1,0,0,0,39,17,16,38,41,0,0,23,-5,0,0,0,0,0,0,36.9833933748
46,0.00351546907208,58590,58590,0.528294741398,-0.000980868935585,0.0483362901927,1.92316657947e-11,4.45281373375e-11,2733,1,0,17682.8898754,12.7694168091,19364,0,0,0.277563665561,0.999670488788,0,0.1,0,0,26981.5869401,1,1,0,0,0,16,-5,5,26,42,0,0,2,-25,0,0,0,0,0,0,25.0268556247
47,0.00354663343628,58590,58590,0.528294741398,0.00972039997578,0.0483362901927,2.15808724851e-11,4.85800076867e-11,2740,1,0,17757.5002499,12.743833065,19755,0,0,0.279546282431,0.999670488788,0,0.1,0,0,27427.7741104,1,1,0,0,0,41,19,18,40,43,0,0,23,2,0,0,0,0,0,0,24.942411833
48,0.00351730558057,58591,58591,0.528303758205,-0.00706128776073,0.0483362901927,1.62805093913e-11,4.49392404705e-11,2729,1,0,17685.9694996,19.290292263,19365,0,0,0.279298249456,0.999670488788,0,0.1,0,0,27130.9666249,1,1,0,0,0,21,0,8,29,44,0,0,3,-23,0,0,0,0,0,0,24.9780944171
