schedule,cg_tol,rung,iter,compliance,change_design,max_dphys,mean_dphys,class_frac,class_count,solid,cg_iters,mg_used,hier_built,mg_levels,cycles,active_frac,beta,plateau,infeasible,vf,mnd,mfv,mnd_proj,mfv_proj,draft,traj_tol
jump32,1e-08,1,58,13.106651,0.04995,0.041523,0.00657819,0,0,2016,240,1,1,3,240,1.0000,32,0,0,0.52825,0.491238,326,0.000888206,326,0,1.00e-08
jump32,1e-08,1,59,13.106578,0.04995,0.0459806,0.00993298,0,0,2016,263,1,1,3,263,1.0000,32,0,0,0.52000,0.493094,326,0.00085006,326,0,1.00e-08
jump32,1e-08,1,60,13.10641,0.04995,0.047356,0.0066551,0,0,2016,282,1,1,3,282,1.0000,32,0,0,0.51993,0.487689,326,0.000740003,326,0,1.00e-08
jump32,1e-08,1,61,13.106481,0.04995,0.0426288,0.00525771,0.000496032,1,2016,296,1,1,3,296,1.0000,32,0,0,0.51942,0.485709,327,0.000686859,327,0,1.00e-08
jump32,1e-08,1,62,13.10452,0.04995,0.0473438,0.00782081,0.000496032,1,2016,1044,0,1,0,300,1.0000,32,0,0,0.51131,0.487423,326,0.000609536,326,0,1.00e-08
jump32,1e-08,1,63,13.105886,0.04995,0.0456368,0.00376697,0,0,2016,689,0,1,0,300,1.0000,32,0,0,0.51431,0.484138,326,0.000583076,326,0,1.00e-08
jump32,1e-08,1,64,13.106065,0.04995,0.0379427,0.0019576,0,0,2016,592,0,1,0,300,1.0000,32,0,0,0.51457,0.481519,326,0.000580204,326,0,1.00e-08
jump32,1e-08,1,65,13.105671,0.04995,0.0309467,0.00174498,0,0,2016,549,0,0,0,0,1.0000,32,0,0,0.51343,0.4805,326,0.000562034,326,0,1.00e-08
jump32,1e-08,1,66,13.105879,0.04995,0.030062,0.00134096,0,0,2016,493,0,0,0,0,1.0000,32,0,0,0.51400,0.478804,326,0.000551532,326,0,1.00e-08
jump32,1e-08,1,67,13.105727,0.0371114,0.0160723,0.000948057,0,0,2016,485,0,0,0,0,1.0000,32,0,0,0.51357,0.477433,326,0.000543535,326,0,1.00e-08
