field,printed_voxels,achieved_vf,fractional_samples,max_von_mises_mpa,margin_worst_case,margin_effective,accepted,min_feature_violations,load_path_connected,frozen_solid_below_iso,frozen_solid_total,frozen_void_above_iso,frozen_restored,mass_grams
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/snap/it0005,75667,0.682274760153,28205,0.0203270197923,2705.75817616,560.261843539,1,811,1,0,40216,0,0,465.32959831
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/snap/it0010,75636,0.681995239126,27675,0.0179750871038,3059.79045789,633.568756395,1,650,1,0,40216,0,0,465.132828609
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/snap/it0015,75031,0.676540070692,27702,0.019230621561,2860.02196161,592.204133721,1,825,1,0,40216,0,0,461.480291029
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/snap/it0020,74357,0.670462742552,29371,0.0248298056795,2215.07975978,458.660600468,1,924,1,0,40216,0,0,457.280487717
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/snap/it0025,73621,0.663826372358,29910,0.0235077008602,2339.65883465,484.456291586,1,1023,1,0,40216,0,0,452.767082693
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/snap/it0030,73574,0.663402582414,29710,0.0318000005916,1729.55971625,358.127464485,1,945,1,0,40216,0,0,452.453480982
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A6_step24/rho,73574,0.663402582414,29710,0.0318000005916,1729.55971625,358.127464485,1,945,1,0,40216,0,0,452.453480982
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/snap/it0001,75910,0.684465844334,28196,0.0252837345235,2175.31156044,450.426086063,1,806,1,0,40216,0,0,466.793072964
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/snap/it0005,75676,0.682355911419,28156,0.0202426321243,2717.03796533,562.597468182,1,793,1,0,40216,0,0,465.397237895
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/snap/it0010,75928,0.684628146866,25508,0.0179287452609,3067.69933979,635.206391566,1,637,1,0,40216,0,0,466.909904974
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/snap/it0015,75744,0.682969054317,24480,0.0189511379004,2902.20040027,600.937719009,1,766,1,0,40216,0,0,465.784628245
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/snap/it0020,75943,0.684763398976,24052,0.0183169979474,3002.67544703,621.742362759,1,765,1,0,40216,0,0,467.014438878
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/snap/it0025,75681,0.682400995456,23506,0.0221431324285,2483.840088,514.310864518,1,760,1,0,40216,0,0,465.409536002
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/snap/it0030,75601,0.681679650869,23338,0.0209354749829,2627.1197594,543.978753373,1,821,1,0,40216,0,0,464.917611748
/Users/nadim/dev/TopOpt/TopOpt/.claude/worktrees/lattice-variant-margin-tolerance-f0902f/evidence/2026-08-10-parametric-level-set/arm2/A7_max_step24/rho,75601,0.681679650869,23338,0.0209354749829,2627.1197594,543.978753373,1,821,1,0,40216,0,0,464.917611748
