# sdf_geometry_probe port, evaluated at the reference's own grid points
x y z port_sdf reference_sdf diff
12 2 -2 -6.68218153 -1e+10 9.99999999e+09
13 2 -2 -7.28385578 -1e+10 9.99999999e+09
14 2 -2 -7.93341573 -1e+10 9.99999999e+09
15 2 -2 -8.60282287 -1e+10 9.99999999e+09
-3 3 -2 -8.31451695 -1e+10 9.99999999e+09
-2 3 -2 -7.62141647 -1e+10 9.99999999e+09
-1 3 -2 -6.94846571 -1e+10 9.99999999e+09
0 3 -2 -6.33176501 -1e+10 9.99999999e+09
1 3 -2 -5.78740532 -1e+10 9.99999999e+09
2 3 -2 -5.33982128 -1e+10 9.99999999e+09
3 3 -2 -4.98508573 -1e+10 1e+10
4 3 -2 -4.69960264 -1e+10 1e+10
5 3 -2 -4.55167322 -1e+10 1e+10
6 3 -2 -4.47132498 -1e+10 1e+10
7 3 -2 -4.55167322 -1e+10 1e+10
8 3 -2 -4.69959923 -1e+10 1e+10
9 3 -2 -4.98508573 -1e+10 1e+10
10 3 -2 -5.33982128 -1e+10 9.99999999e+09
11 3 -2 -5.78740532 -1e+10 9.99999999e+09
12 3 -2 -6.33176501 -1e+10 9.99999999e+09
13 3 -2 -6.94846571 -1e+10 9.99999999e+09
14 3 -2 -7.62141647 -1e+10 9.99999999e+09
15 3 -2 -8.31451695 -1e+10 9.99999999e+09
-3 4 -2 -8.12485667 -1e+10 9.99999999e+09
-2 4 -2 -7.4166401 -1e+10 9.99999999e+09
-1 4 -2 -6.72692485 -1e+10 9.99999999e+09
0 4 -2 -6.09175814 -1e+10 9.99999999e+09
1 4 -2 -5.52801252 -1e+10 9.99999999e+09
2 4 -2 -5.06075008 -1e+10 9.99999999e+09
3 4 -2 -4.69959923 -1e+10 1e+10
4 4 -2 -4.40393739 -1e+10 1e+10
5 4 -2 -4.24565622 -1e+10 1e+10
6 4 -2 -4.1527058 -1e+10 1e+10
7 4 -2 -4.24565852 -1e+10 1e+10
8 4 -2 -4.40393739 -1e+10 1e+10
9 4 -2 -4.69960264 -1e+10 1e+10
10 4 -2 -5.06075008 -1e+10 9.99999999e+09
11 4 -2 -5.52801252 -1e+10 9.99999999e+09
12 4 -2 -6.09175814 -1e+10 9.99999999e+09
13 4 -2 -6.72692485 -1e+10 9.99999999e+09
14 4 -2 -7.4166401 -1e+10 9.99999999e+09
15 4 -2 -8.12485667 -1e+10 9.99999999e+09
-3 5 -2 -8.00413903 -1e+10 9.99999999e+09
-2 5 -2 -7.29291521 -1e+10 9.99999999e+09
-1 5 -2 -6.6005447 -1e+10 9.99999999e+09
0 5 -2 -5.96268395 -1e+10 9.99999999e+09
1 5 -2 -5.39435374 -1e+10 9.99999999e+09
2 5 -2 -4.91839649 -1e+10 1e+10
3 5 -2 -4.55167322 -1e+10 1e+10
4 5 -2 -4.24565622 -1e+10 1e+10
5 5 -2 -4.07165204 -1e+10 1e+10
6 5 -2 -3.97400074 -1e+10 1e+10
7 5 -2 -4.07163601 -1e+10 1e+10
8 5 -2 -4.24565852 -1e+10 1e+10
9 5 -2 -4.55167322 -1e+10 1e+10
10 5 -2 -4.91839649 -1e+10 1e+10
11 5 -2 -5.39441674 -1e+10 9.99999999e+09
12 5 -2 -5.96268395 -1e+10 9.99999999e+09
13 5 -2 -6.6005447 -1e+10 9.99999999e+09
14 5 -2 -7.29291521 -1e+10 9.99999999e+09
15 5 -2 -8.00414046 -1e+10 9.99999999e+09
-3 6 -2 -7.94904763 -1e+10 9.99999999e+09
-2 6 -2 -7.23294001 -1e+10 9.99999999e+09
-1 6 -2 -6.53592753 -1e+10 9.99999999e+09
0 6 -2 -5.89428874 -1e+10 9.99999999e+09
1 6 -2 -5.32214553 -1e+10 9.99999999e+09
2 6 -2 -4.84192311 -1e+10 1e+10
3 6 -2 -4.47132498 -1e+10 1e+10
4 6 -2 -4.1527058 -1e+10 1e+10
5 6 -2 -3.97400074 -1e+10 1e+10
6 6 -2 -3.87342077 -1e+10 1e+10
7 6 -2 -3.97400074 -1e+10 1e+10
8 6 -2 -4.1527058 -1e+10 1e+10
9 6 -2 -4.47132498 -1e+10 1e+10
10 6 -2 -4.84192311 -1e+10 1e+10
11 6 -2 -5.32214553 -1e+10 9.99999999e+09
12 6 -2 -5.89428874 -1e+10 9.99999999e+09
13 6 -2 -6.53592753 -1e+10 9.99999999e+09
14 6 -2 -7.23294001 -1e+10 9.99999999e+09
15 6 -2 -7.94904763 -1e+10 9.99999999e+09
-3 7 -2 -8.00414046 -1e+10 9.99999999e+09
-2 7 -2 -7.29291521 -1e+10 9.99999999e+09
-1 7 -2 -6.6005447 -1e+10 9.99999999e+09
0 7 -2 -5.96268395 -1e+10 9.99999999e+09
1 7 -2 -5.39441674 -1e+10 9.99999999e+09
2 7 -2 -4.91839649 -1e+10 1e+10
3 7 -2 -4.55167322 -1e+10 1e+10
4 7 -2 -4.24565852 -1e+10 1e+10
5 7 -2 -4.07163601 -1e+10 1e+10
6 7 -2 -3.97400074 -1e+10 1e+10
7 7 -2 -4.07165204 -1e+10 1e+10
8 7 -2 -4.24565622 -1e+10 1e+10
9 7 -2 -4.55167322 -1e+10 1e+10
10 7 -2 -4.91839649 -1e+10 1e+10
11 7 -2 -5.39435374 -1e+10 9.99999999e+09
12 7 -2 -5.96268395 -1e+10 9.99999999e+09
13 7 -2 -6.6005447 -1e+10 9.99999999e+09
14 7 -2 -7.29291521 -1e+10 9.99999999e+09
15 7 -2 -8.00413903 -1e+10 9.99999999e+09
-3 8 -2 -8.12485667 -1e+10 9.99999999e+09
-2 8 -2 -7.4166401 -1e+10 9.99999999e+09
-1 8 -2 -6.72692485 -1e+10 9.99999999e+09
0 8 -2 -6.09175814 -1e+10 9.99999999e+09
1 8 -2 -5.52801252 -1e+10 9.99999999e+09
2 8 -2 -5.06075008 -1e+10 9.99999999e+09
3 8 -2 -4.69960264 -1e+10 1e+10
4 8 -2 -4.40393739 -1e+10 1e+10
5 8 -2 -4.24565852 -1e+10 1e+10
6 8 -2 -4.1527058 -1e+10 1e+10
7 8 -2 -4.24565622 -1e+10 1e+10
8 8 -2 -4.40393739 -1e+10 1e+10
9 8 -2 -4.69959923 -1e+10 1e+10
10 8 -2 -5.06075008 -1e+10 9.99999999e+09
11 8 -2 -5.52801252 -1e+10 9.99999999e+09
12 8 -2 -6.09175814 -1e+10 9.99999999e+09
13 8 -2 -6.72692485 -1e+10 9.99999999e+09
14 8 -2 -7.4166401 -1e+10 9.99999999e+09
15 8 -2 -8.12485667 -1e+10 9.99999999e+09
-3 9 -2 -8.31451695 -1e+10 9.99999999e+09
-2 9 -2 -7.62141647 -1e+10 9.99999999e+09
-1 9 -2 -6.94846571 -1e+10 9.99999999e+09
0 9 -2 -6.33176501 -1e+10 9.99999999e+09
1 9 -2 -5.78740532 -1e+10 9.99999999e+09
2 9 -2 -5.33982128 -1e+10 9.99999999e+09
3 9 -2 -4.98508573 -1e+10 1e+10
4 9 -2 -4.69959923 -1e+10 1e+10
5 9 -2 -4.55167322 -1e+10 1e+10
6 9 -2 -4.47132498 -1e+10 1e+10
7 9 -2 -4.55167322 -1e+10 1e+10
8 9 -2 -4.69960264 -1e+10 1e+10
9 9 -2 -4.98508573 -1e+10 1e+10
10 9 -2 -5.33982128 -1e+10 9.99999999e+09
11 9 -2 -5.78740532 -1e+10 9.99999999e+09
12 9 -2 -6.33176501 -1e+10 9.99999999e+09
13 9 -2 -6.94846571 -1e+10 9.99999999e+09
14 9 -2 -7.62141647 -1e+10 9.99999999e+09
15 9 -2 -8.31451695 -1e+10 9.99999999e+09
-3 10 -2 -8.60282287 -1e+10 9.99999999e+09
-2 10 -2 -7.93341573 -1e+10 9.99999999e+09
-1 10 -2 -7.28385578 -1e+10 9.99999999e+09
0 10 -2 -6.68218153 -1e+10 9.99999999e+09
1 10 -2 -6.15084042 -1e+10 9.99999999e+09
2 10 -2 -5.71494204 -1e+10 9.99999999e+09
3 10 -2 -5.33982128 -1e+10 9.99999999e+09
4 10 -2 -5.06075008 -1e+10 9.99999999e+09
5 10 -2 -4.91839649 -1e+10 1e+10
6 10 -2 -4.84192311 -1e+10 1e+10
7 10 -2 -4.91839649 -1e+10 1e+10
8 10 -2 -5.06075008 -1e+10 9.99999999e+09
9 10 -2 -5.33982128 -1e+10 9.99999999e+09
10 10 -2 -5.71494204 -1e+10 9.99999999e+09
11 10 -2 -6.15084042 -1e+10 9.99999999e+09
12 10 -2 -6.68218153 -1e+10 9.99999999e+09
13 10 -2 -7.28385578 -1e+10 9.99999999e+09
14 10 -2 -7.93341573 -1e+10 9.99999999e+09
15 10 -2 -8.60282287 -1e+10 9.99999999e+09
-3 11 -2 -8.97237976 -1e+10 9.99999999e+09
-2 11 -2 -8.31000279 -1e+10 9.99999999e+09
-1 11 -2 -7.67783895 -1e+10 9.99999999e+09
0 11 -2 -7.09003664 -1e+10 9.99999999e+09
1 11 -2 -6.57755672 -1e+10 9.99999999e+09
2 11 -2 -6.15084042 -1e+10 9.99999999e+09
3 11 -2 -5.78740532 -1e+10 9.99999999e+09
4 11 -2 -5.52801252 -1e+10 9.99999999e+09
5 11 -2 -5.39435374 -1e+10 9.99999999e+09
6 11 -2 -5.32214553 -1e+10 9.99999999e+09
7 11 -2 -5.39441674 -1e+10 9.99999999e+09
8 11 -2 -5.52801252 -1e+10 9.99999999e+09
9 11 -2 -5.78740532 -1e+10 9.99999999e+09
10 11 -2 -6.15084042 -1e+10 9.99999999e+09
11 11 -2 -6.57755672 -1e+10 9.99999999e+09
12 11 -2 -7.09003664 -1e+10 9.99999999e+09
13 11 -2 -7.67783895 -1e+10 9.99999999e+09
14 11 -2 -8.31000279 -1e+10 9.99999999e+09
15 11 -2 -8.97238005 -1e+10 9.99999999e+09
-3 12 -2 -9.37910763 -1e+10 9.99999999e+09
-2 12 -2 -8.73229714 -1e+10 9.99999999e+09
-1 12 -2 -8.12516358 -1e+10 9.99999999e+09
0 12 -2 -7.56945284 -1e+10 9.99999999e+09
1 12 -2 -7.09003664 -1e+10 9.99999999e+09
2 12 -2 -6.68218153 -1e+10 9.99999999e+09
3 12 -2 -6.33176501 -1e+10 9.99999999e+09
4 12 -2 -6.09175814 -1e+10 9.99999999e+09
5 12 -2 -5.96268395 -1e+10 9.99999999e+09
6 12 -2 -5.89428874 -1e+10 9.99999999e+09
7 12 -2 -5.96268395 -1e+10 9.99999999e+09
8 12 -2 -6.09175814 -1e+10 9.99999999e+09
9 12 -2 -6.33176501 -1e+10 9.99999999e+09
10 12 -2 -6.68218153 -1e+10 9.99999999e+09
11 12 -2 -7.09003664 -1e+10 9.99999999e+09
12 12 -2 -7.56945284 -1e+10 9.99999999e+09
13 12 -2 -8.12516358 -1e+10 9.99999999e+09
14 12 -2 -8.73229714 -1e+10 9.99999999e+09
15 12 -2 -9.37910763 -1e+10 9.99999999e+09
-3 13 -2 -9.84688301 -1e+10 9.99999999e+09
-2 13 -2 -9.22708784 -1e+10 9.99999999e+09
-1 13 -2 -8.64954218 -1e+10 9.99999999e+09
0 13 -2 -8.12516358 -1e+10 9.99999999e+09
1 13 -2 -7.67783895 -1e+10 9.99999999e+09
2 13 -2 -7.28385578 -1e+10 9.99999999e+09
3 13 -2 -6.94846571 -1e+10 9.99999999e+09
4 13 -2 -6.72692485 -1e+10 9.99999999e+09
5 13 -2 -6.6005447 -1e+10 9.99999999e+09
6 13 -2 -6.53592753 -1e+10 9.99999999e+09
7 13 -2 -6.6005447 -1e+10 9.99999999e+09
8 13 -2 -6.72692485 -1e+10 9.99999999e+09
9 13 -2 -6.94846571 -1e+10 9.99999999e+09
10 13 -2 -7.28385578 -1e+10 9.99999999e+09
11 13 -2 -7.67783895 -1e+10 9.99999999e+09
12 13 -2 -8.12516358 -1e+10 9.99999999e+09
13 13 -2 -8.64954218 -1e+10 9.99999999e+09
14 13 -2 -9.22708784 -1e+10 9.99999999e+09
15 13 -2 -9.84688301 -1e+10 9.99999999e+09
-3 14 -2 -10.3794432 -1e+10 9.99999999e+09
-2 14 -2 -9.78151675 -1e+10 9.99999999e+09
-1 14 -2 -9.22708784 -1e+10 9.99999999e+09
0 14 -2 -8.73228947 -1e+10 9.99999999e+09
1 14 -2 -8.31000279 -1e+10 9.99999999e+09
2 14 -2 -7.93341573 -1e+10 9.99999999e+09
3 14 -2 -7.62141647 -1e+10 9.99999999e+09
4 14 -2 -7.4166401 -1e+10 9.99999999e+09
5 14 -2 -7.29291521 -1e+10 9.99999999e+09
6 14 -2 -7.23294001 -1e+10 9.99999999e+09
7 14 -2 -7.29291521 -1e+10 9.99999999e+09
8 14 -2 -7.4166401 -1e+10 9.99999999e+09
9 14 -2 -7.62141647 -1e+10 9.99999999e+09
10 14 -2 -7.93341573 -1e+10 9.99999999e+09
11 14 -2 -8.31000279 -1e+10 9.99999999e+09
12 14 -2 -8.73229714 -1e+10 9.99999999e+09
13 14 -2 -9.22708784 -1e+10 9.99999999e+09
14 14 -2 -9.78151675 -1e+10 9.99999999e+09
15 14 -2 -10.3794432 -1e+10 9.99999999e+09
-3 15 -2 -10.9562983 -1e+10 9.99999999e+09
-2 15 -2 -10.3794432 -1e+10 9.99999999e+09
-1 15 -2 -9.84688301 -1e+10 9.99999999e+09
0 15 -2 -9.37910763 -1e+10 9.99999999e+09
1 15 -2 -8.97238005 -1e+10 9.99999999e+09
2 15 -2 -8.60282287 -1e+10 9.99999999e+09
3 15 -2 -8.31451695 -1e+10 9.99999999e+09
4 15 -2 -8.12485667 -1e+10 9.99999999e+09
5 15 -2 -8.00413903 -1e+10 9.99999999e+09
6 15 -2 -7.94904763 -1e+10 9.99999999e+09
7 15 -2 -8.00414046 -1e+10 9.99999999e+09
8 15 -2 -8.12485667 -1e+10 9.99999999e+09
9 15 -2 -8.31451695 -1e+10 9.99999999e+09
10 15 -2 -8.60282287 -1e+10 9.99999999e+09
11 15 -2 -8.97237976 -1e+10 9.99999999e+09
12 15 -2 -9.37910763 -1e+10 9.99999999e+09
13 15 -2 -9.84688301 -1e+10 9.99999999e+09
14 15 -2 -10.3794432 -1e+10 9.99999999e+09
15 15 -2 -10.9562983 -1e+10 9.99999999e+09
-3 -3 -1 -10.4494503 -1e+10 9.99999999e+09
-2 -3 -1 -9.84688301 -1e+10 9.99999999e+09
-1 -3 -1 -9.28984058 -1e+10 9.99999999e+09
0 -3 -1 -8.79462822 -1e+10 9.99999999e+09
1 -3 -1 -8.36726609 -1e+10 9.99999999e+09
2 -3 -1 -7.9897796 -1e+10 9.99999999e+09
3 -3 -1 -7.68089471 -1e+10 9.99999999e+09
4 -3 -1 -7.47876303 -1e+10 9.99999999e+09
5 -3 -1 -7.35723556 -1e+10 9.99999999e+09
6 -3 -1 -7.29807264 -1e+10 9.99999999e+09
7 -3 -1 -7.35723556 -1e+10 9.99999999e+09
8 -3 -1 -7.47876303 -1e+10 9.99999999e+09
9 -3 -1 -7.68089471 -1e+10 9.99999999e+09
10 -3 -1 -7.9897796 -1e+10 9.99999999e+09
11 -3 -1 -8.36726609 -1e+10 9.99999999e+09
12 -3 -1 -8.79462822 -1e+10 9.99999999e+09
13 -3 -1 -9.28984058 -1e+10 9.99999999e+09
14 -3 -1 -9.84688301 -1e+10 9.99999999e+09
15 -3 -1 -10.4494503 -1e+10 9.99999999e+09
-3 -2 -1 -9.84688301 -1e+10 9.99999999e+09
-2 -2 -1 -9.22708784 -1e+10 9.99999999e+09
-1 -2 -1 -8.64954218 -1e+10 9.99999999e+09
0 -2 -1 -8.12516358 -1e+10 9.99999999e+09
1 -2 -1 -7.67783895 -1e+10 9.99999999e+09
2 -2 -1 -7.28385578 -1e+10 9.99999999e+09
3 -2 -1 -6.94846571 -1e+10 9.99999999e+09
4 -2 -1 -6.72692485 -1e+10 9.99999999e+09
5 -2 -1 -6.6005447 -1e+10 9.99999999e+09
6 -2 -1 -6.53592753 -1e+10 9.99999999e+09
7 -2 -1 -6.6005447 -1e+10 9.99999999e+09
8 -2 -1 -6.72692485 -1e+10 9.99999999e+09
9 -2 -1 -6.94846571 -1e+10 9.99999999e+09
10 -2 -1 -7.28385578 -1e+10 9.99999999e+09
11 -2 -1 -7.67783895 -1e+10 9.99999999e+09
12 -2 -1 -8.12516358 -1e+10 9.99999999e+09
13 -2 -1 -8.64954218 -1e+10 9.99999999e+09
14 -2 -1 -9.22708784 -1e+10 9.99999999e+09
15 -2 -1 -9.84688301 -1e+10 9.99999999e+09
-3 -1 -1 -9.28984058 -1e+10 9.99999999e+09
-2 -1 -1 -8.64954218 -1e+10 9.99999999e+09
-1 -1 -1 -8.04946594 -1e+10 9.99999999e+09
0 -1 -1 -7.49800424 -1e+10 9.99999999e+09
1 -1 -1 -7.01891152 -1e+10 9.99999999e+09
2 -1 -1 -6.61870633 -1e+10 9.99999999e+09
3 -1 -1 -6.26398977 -1e+10 9.99999999e+09
4 -1 -1 -6.02042612 -1e+10 9.99999999e+09
5 -1 -1 -5.88868143 -1e+10 9.99999999e+09
6 -1 -1 -5.81872644 -1e+10 9.99999999e+09
7 -1 -1 -5.88868143 -1e+10 9.99999999e+09
8 -1 -1 -6.02042612 -1e+10 9.99999999e+09
9 -1 -1 -6.26398977 -1e+10 9.99999999e+09
10 -1 -1 -6.61870633 -1e+10 9.99999999e+09
11 -1 -1 -7.01891152 -1e+10 9.99999999e+09
12 -1 -1 -7.49800424 -1e+10 9.99999999e+09
13 -1 -1 -8.04946594 -1e+10 9.99999999e+09
14 -1 -1 -8.64954218 -1e+10 9.99999999e+09
15 -1 -1 -9.28984058 -1e+10 9.99999999e+09
-3 0 -1 -8.79462822 -1e+10 9.99999999e+09
-2 0 -1 -8.12516358 -1e+10 9.99999999e+09
-1 0 -1 -7.49800424 -1e+10 9.99999999e+09
0 0 -1 -6.92015737 -1e+10 9.99999999e+09
1 0 -1 -6.40832806 -1e+10 9.99999999e+09
2 0 -1 -5.98086352 -1e+10 9.99999999e+09
3 0 -1 -5.60598739 -1e+10 9.99999999e+09
4 0 -1 -5.33725018 -1e+10 9.99999999e+09
5 0 -1 -5.19769368 -1e+10 9.99999999e+09
6 0 -1 -5.12332115 -1e+10 9.99999999e+09
7 0 -1 -5.19769368 -1e+10 9.99999999e+09
8 0 -1 -5.33725018 -1e+10 9.99999999e+09
9 0 -1 -5.60598739 -1e+10 9.99999999e+09
10 0 -1 -5.98086352 -1e+10 9.99999999e+09
11 0 -1 -6.40805744 -1e+10 9.99999999e+09
12 0 -1 -6.92015737 -1e+10 9.99999999e+09
13 0 -1 -7.49800424 -1e+10 9.99999999e+09
14 0 -1 -8.12516358 -1e+10 9.99999999e+09
15 0 -1 -8.79462822 -1e+10 9.99999999e+09
-3 1 -1 -8.36726609 -1e+10 9.99999999e+09
-2 1 -1 -7.67783895 -1e+10 9.99999999e+09
-1 1 -1 -7.01891152 -1e+10 9.99999999e+09
0 1 -1 -6.40825197 -1e+10 9.99999999e+09
1 1 -1 -5.85594524 -1e+10 9.99999999e+09
2 1 -1 -5.39477018 -1e+10 9.99999999e+09
3 1 -1 -5.01185001 -1e+10 9.99999999e+09
4 1 -1 -4.71912412 -1e+10 1e+10
5 1 -1 -4.57206461 -1e+10 1e+10
6 1 -1 -4.49480819 -1e+10 1e+10
7 1 -1 -4.57206461 -1e+10 1e+10
8 1 -1 -4.71912412 -1e+10 1e+10
9 1 -1 -5.01185001 -1e+10 9.99999999e+09
10 1 -1 -5.39477018 -1e+10 9.99999999e+09
11 1 -1 -5.85594524 -1e+10 9.99999999e+09
12 1 -1 -6.40817006 -1e+10 9.99999999e+09
13 1 -1 -7.01891152 -1e+10 9.99999999e+09
14 1 -1 -7.67783895 -1e+10 9.99999999e+09
15 1 -1 -8.36726609 -1e+10 9.99999999e+09
-3 2 -1 -7.9897796 -1e+10 9.99999999e+09
-2 2 -1 -7.28385578 -1e+10 9.99999999e+09
-1 2 -1 -6.61870633 -1e+10 9.99999999e+09
0 2 -1 -5.98086352 -1e+10 9.99999999e+09
1 2 -1 -5.39477018 -1e+10 9.99999999e+09
2 2 -1 -4.90639001 -1e+10 1e+10
3 2 -1 -4.50468982 -1e+10 1e+10
4 2 -1 -4.18973577 -1e+10 1e+10
5 2 -1 -4.03118383 -1e+10 1e+10
6 2 -1 -3.94916085 -1e+10 1e+10
7 2 -1 -4.03118383 -1e+10 1e+10
8 2 -1 -4.18973577 -1e+10 1e+10
9 2 -1 -4.50468982 -1e+10 1e+10
10 2 -1 -4.90710544 -1e+10 1e+10
11 2 -1 -5.39477018 -1e+10 9.99999999e+09
12 2 -1 -5.98086352 -1e+10 9.99999999e+09
13 2 -1 -6.61870633 -1e+10 9.99999999e+09
14 2 -1 -7.28385578 -1e+10 9.99999999e+09
15 2 -1 -7.9897796 -1e+10 9.99999999e+09
-3 3 -1 -7.68089471 -1e+10 9.99999999e+09
-2 3 -1 -6.94846571 -1e+10 9.99999999e+09
-1 3 -1 -6.26398977 -1e+10 9.99999999e+09
0 3 -1 -5.60598739 -1e+10 9.99999999e+09
1 3 -1 -5.01185001 -1e+10 9.99999999e+09
2 3 -1 -4.50468982 -1e+10 1e+10
3 3 -1 -4.11221123 -4.70814207 0.595930843
4 3 -1 -3.78898594 -4.19119266 0.402206721
5 3 -1 -3.62278139 -3.8165555 0.193774113
6 3 -1 -3.53623892 -3.68321815 0.146979227
7 3 -1 -3.62278057 -3.8165555 0.193774929
8 3 -1 -3.78898594 -4.19119266 0.402206721
9 3 -1 -4.11221123 -1e+10 1e+10
10 3 -1 -4.50468982 -1e+10 1e+10
11 3 -1 -5.01185001 -1e+10 9.99999999e+09
12 3 -1 -5.60598739 -1e+10 9.99999999e+09
13 3 -1 -6.26398977 -1e+10 9.99999999e+09
14 3 -1 -6.94846571 -1e+10 9.99999999e+09
15 3 -1 -7.68089471 -1e+10 9.99999999e+09
-3 4 -1 -7.47876303 -1e+10 9.99999999e+09
-2 4 -1 -6.72692485 -1e+10 9.99999999e+09
-1 4 -1 -6.02042612 -1e+10 9.99999999e+09
0 4 -1 -5.33725018 -1e+10 9.99999999e+09
1 4 -1 -4.71912412 -1e+10 1e+10
2 4 -1 -4.18973577 -1e+10 1e+10
3 4 -1 -3.78898594 -4.19119266 0.402206721
4 4 -1 -3.46398329 -3.72872957 0.264746274
5 4 -1 -3.28703953 -3.36041826 0.073378734
6 4 -1 -3.19065651 -3.20817875 0.0175222392
7 4 -1 -3.28703953 -3.36041826 0.073378734
8 4 -1 -3.46398329 -3.72872957 0.264746274
9 4 -1 -3.78898594 -1e+10 1e+10
10 4 -1 -4.18973577 -1e+10 1e+10
11 4 -1 -4.71912412 -1e+10 1e+10
12 4 -1 -5.33725018 -1e+10 9.99999999e+09
13 4 -1 -6.02042612 -1e+10 9.99999999e+09
14 4 -1 -6.72692485 -1e+10 9.99999999e+09
15 4 -1 -7.47876303 -1e+10 9.99999999e+09
-3 5 -1 -7.35723556 -1e+10 9.99999999e+09
-2 5 -1 -6.6005447 -1e+10 9.99999999e+09
-1 5 -1 -5.88868195 -1e+10 9.99999999e+09
0 5 -1 -5.19769368 -1e+10 9.99999999e+09
1 5 -1 -4.57206461 -1e+10 1e+10
2 5 -1 -4.03118383 -1e+10 1e+10
3 5 -1 -3.62278139 -3.8165555 0.193774113
4 5 -1 -3.28703953 -3.36041826 0.073378734
5 5 -1 -3.09569724 -3.10487465 0.00917741157
6 5 -1 -2.98723041 -2.97769802 -0.00953239633
7 5 -1 -3.09567732 -3.10487465 0.00919733429
8 5 -1 -3.28703953 -3.36041826 0.073378734
9 5 -1 -3.62278057 -1e+10 1e+10
10 5 -1 -4.03118383 -1e+10 1e+10
11 5 -1 -4.57206461 -1e+10 1e+10
12 5 -1 -5.19769368 -1e+10 9.99999999e+09
13 5 -1 -5.88868143 -1e+10 9.99999999e+09
14 5 -1 -6.6005447 -1e+10 9.99999999e+09
15 5 -1 -7.35723556 -1e+10 9.99999999e+09
-3 6 -1 -7.29807264 -1e+10 9.99999999e+09
-2 6 -1 -6.53592753 -1e+10 9.99999999e+09
-1 6 -1 -5.81872644 -1e+10 9.99999999e+09
0 6 -1 -5.12332115 -1e+10 9.99999999e+09
1 6 -1 -4.49480819 -1e+10 1e+10
2 6 -1 -3.94916085 -1e+10 1e+10
3 6 -1 -3.53623892 -3.68321815 0.146979227
4 6 -1 -3.19065651 -3.20817875 0.0175222392
5 6 -1 -2.98723041 -2.97769802 -0.00953239633
6 6 -1 -2.87342077 -2.85375218 -0.0196685964
7 6 -1 -2.98723041 -2.97769802 -0.00953239633
8 6 -1 -3.19065651 -3.20817875 0.0175222392
9 6 -1 -3.53623892 -1e+10 1e+10
10 6 -1 -3.94916085 -1e+10 1e+10
11 6 -1 -4.49480819 -1e+10 1e+10
12 6 -1 -5.12332115 -1e+10 9.99999999e+09
13 6 -1 -5.81872644 -1e+10 9.99999999e+09
14 6 -1 -6.53592753 -1e+10 9.99999999e+09
15 6 -1 -7.29807264 -1e+10 9.99999999e+09
-3 7 -1 -7.35723556 -1e+10 9.99999999e+09
-2 7 -1 -6.6005447 -1e+10 9.99999999e+09
-1 7 -1 -5.88868143 -1e+10 9.99999999e+09
0 7 -1 -5.19769368 -1e+10 9.99999999e+09
1 7 -1 -4.57206461 -1e+10 1e+10
2 7 -1 -4.03118383 -1e+10 1e+10
3 7 -1 -3.62278057 -3.8165555 0.193774929
4 7 -1 -3.28703953 -3.36041826 0.073378734
5 7 -1 -3.09567732 -3.10487465 0.00919733429
6 7 -1 -2.98723041 -2.97769802 -0.00953239633
7 7 -1 -3.09569724 -3.10487465 0.00917741157
8 7 -1 -3.28703953 -3.36041826 0.073378734
9 7 -1 -3.62278139 -1e+10 1e+10
10 7 -1 -4.03118383 -1e+10 1e+10
11 7 -1 -4.57206461 -1e+10 1e+10
12 7 -1 -5.19769368 -1e+10 9.99999999e+09
13 7 -1 -5.88868143 -1e+10 9.99999999e+09
14 7 -1 -6.6005447 -1e+10 9.99999999e+09
15 7 -1 -7.35723556 -1e+10 9.99999999e+09
-3 8 -1 -7.47876303 -1e+10 9.99999999e+09
-2 8 -1 -6.72692485 -1e+10 9.99999999e+09
-1 8 -1 -6.02042612 -1e+10 9.99999999e+09
0 8 -1 -5.33725018 -1e+10 9.99999999e+09
1 8 -1 -4.71912412 -1e+10 1e+10
2 8 -1 -4.18973577 -1e+10 1e+10
3 8 -1 -3.78898594 -4.19119266 0.402206721
4 8 -1 -3.46398329 -3.72872957 0.264746274
5 8 -1 -3.28703953 -3.36041826 0.073378734
6 8 -1 -3.19065651 -3.20817875 0.0175222392
7 8 -1 -3.28703953 -3.36041826 0.073378734
8 8 -1 -3.46398329 -3.72872957 0.264746274
9 8 -1 -3.78898594 -1e+10 1e+10
10 8 -1 -4.18973577 -1e+10 1e+10
11 8 -1 -4.71912412 -1e+10 1e+10
12 8 -1 -5.33725018 -1e+10 9.99999999e+09
13 8 -1 -6.02042612 -1e+10 9.99999999e+09
14 8 -1 -6.72692485 -1e+10 9.99999999e+09
15 8 -1 -7.47876303 -1e+10 9.99999999e+09
-3 9 -1 -7.68089471 -1e+10 9.99999999e+09
-2 9 -1 -6.94846571 -1e+10 9.99999999e+09
-1 9 -1 -6.26398977 -1e+10 9.99999999e+09
0 9 -1 -5.60598739 -1e+10 9.99999999e+09
1 9 -1 -5.01185001 -1e+10 9.99999999e+09
2 9 -1 -4.50468982 -1e+10 1e+10
3 9 -1 -4.11221123 -1e+10 1e+10
4 9 -1 -3.78898594 -1e+10 1e+10
5 9 -1 -3.62278057 -1e+10 1e+10
6 9 -1 -3.53623892 -1e+10 1e+10
7 9 -1 -3.62278139 -1e+10 1e+10
8 9 -1 -3.78898594 -1e+10 1e+10
9 9 -1 -4.11221123 -1e+10 1e+10
10 9 -1 -4.50468982 -1e+10 1e+10
